Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation	Oral_site	Industry	BinID	out_type
NODE_729_length_15998_cov_23.600138	NODE_729_length_15998_cov_23.600138@1	2504	15672	III-D	50%		III-D	9	['Csm3gr7_4_CAS-III-A-III-D', 'Csx19_4_CAS-III-D', 'Csm3gr7_12_CAS-III-A-III-D', 'Csm3gr7_11_CAS-III-A-III-D', 'Cas10_0_III', 'CasR_0_CAS-III-D', 'CorA_1_CAS-III-D']	[3, 4, 5, 6, 7, 8, 9]	['1.50e-36', '6.60e-68', '2.10e-23', '2.00e-13', '1.70e-106', '2.60e-126', '8.30e-260']	[0.702, 0.972, 0.578, 0.31, 0.759, 0.994, 0.974]	[0.713, 0.994, 0.99, 0.699, 0.995, 0.99, 0.956]	-1		modern_calculus	industrial	ERS3395766.bin.r.22	known
NODE_9_length_121952_cov_23.426918	NODE_9_length_121952_cov_23.426918@1	76742	83561	I-G	100%	0%	I-G	18	['Cas3_0_IU', 'Cas8u2_2_CAS-I-U', 'Cas6e_1_CAS-I-II-III-IV-V-VI', 'Csb1_0_IU', 'Csb2gr5_0_CAS-I-U']	[66, 67, 68, 69, 70]	['2.90e-184', '7.10e-110', '9.20e-08', '1.60e-56', '2.40e-25']	[0.987, 0.958, 0.89, 0.525, 0.683]	[0.997, 0.952, 0.892, 1.0, 0.584]	1		modern_calculus	industrial	ERS3395766.bin.r.24	known
NODE_171_length_39479_cov_22.104759	NODE_171_length_39479_cov_22.104759@1	13230	22409	I-E	100%	100%	I-E	26	['Cas3_0_CAS-I', 'Cas8e_4_CAS-I-E', 'Cse2gr11_7_CAS-I-E', 'Cas7_1_CAS-I-E', 'Cas5_1_CAS-I-E', 'Cas6e_2_CAS-I-II-III-IV-V-VI', 'Cas1_0_IE', 'Cas2_10_CAS-I-II-III-IV-V-VI']	[11, 12, 13, 14, 15, 16, 17, 18]	['3.50e-57', '6.60e-116', '2.10e-37', '9.60e-132', '4.60e-51', '4.70e-53', '4.80e-105', '8.10e-31']	[0.328, 0.866, 0.635, 0.9, 0.639, 0.974, 0.853, 0.641]	[0.822, 0.996, 0.993, 0.947, 0.989, 1.0, 0.993, 0.988]	1	1	modern_calculus	industrial	ERS3395766.bin.r.24	known
NODE_3_length_314421_cov_33.176190	NODE_3_length_314421_cov_33.176190@4	267925	282064	III-D	50%		III-D	9	['Unk_01_1_CAS-III-D', 'CasR_0_CAS-III-D', 'Cas10_0_III', 'Csm3gr7_11_CAS-III-A-III-D', 'Csm3gr7_12_CAS-III-A-III-D', 'Csx19_4_CAS-III-D', 'Csm3gr7_4_CAS-III-A-III-D', 'Csm3gr7_4_CAS-III-A-III-D']	[249, 250, 251, 252, 253, 254, 255, 256]	['4.10e-46', '9.60e-168', '4.60e-110', '1.80e-10', '1.40e-24', '1.20e-70', '2.60e-38', '6.70e-40']	[0.897, 0.992, 0.763, 0.314, 0.68, 0.96, 0.573, 0.853]	[0.65, 0.989, 0.995, 0.611, 0.995, 1.0, 0.525, 0.812]	1		modern_calculus	industrial	ERS3395767.bin.r.11	known
NODE_157_length_40600_cov_32.408065	NODE_157_length_40600_cov_32.408065@1	28047	40126	III-D	67%		III-D	14	['Cas6_15_CAS-I-II-III-IV-V-VI', 'Csm3gr7_4_CAS-III-A-III-D', 'Cas10_0_III', 'Csm3gr7_3_CAS-III-A-III-D', 'Csx10gr5_1_CAS-III-D', 'Csm3gr7_12_CAS-III-A-III-D', 'Cas11_0_CAS-III-D', 'RT_0_CAS-III-AM-III-B', 'Cas1_0_CAS-I-II-III-IV-V-VI', 'Cas2_4_CAS-I-II-III-IV-V-VI']	[27, 28, 29, 30, 31, 32, 33, 34, 35, 36]	['1.70e-11', '3.80e-49', '1.30e-47', '5.40e-33', '6.50e-12', '1.70e-20', '2.90e-14', '2.60e-71', '2.80e-73', '2.10e-21']	[0.375, 0.683, 0.784, 0.885, 0.519, 0.671, 0.871, 0.885, 0.946, 0.874]	[0.991, 0.814, 0.906, 0.967, 0.567, 1.0, 0.891, 0.936, 0.921, 0.944]	1		modern_calculus	industrial	ERS3395767.bin.r.11	known
NODE_47_length_71489_cov_32.236610	NODE_47_length_71489_cov_32.236610@1	463	3245	I-G	25%	100%	I-G	8	['Csb2_0_IU', 'Cas1_0_CAS-I-II-III-IV-V-VI', 'Cas2_2_CAS-I-II-III-IV-V-VI']	[1, 2, 3]	['1.50e-16', '5.30e-92', '6.80e-20']	[0.761, 0.573, 0.811]	[0.433, 0.997, 0.975]	1	1	modern_calculus	industrial	ERS3395767.bin.r.11	known
NODE_1_length_642791_cov_32.506726	NODE_1_length_642791_cov_32.506726@2	39667	45123	III-B	100%		III-B	14	['Cmr6gr7_1_CAS-III-B-III-C', 'Cmr5gr11_14_CAS-III-B', 'Cmr4_0_IIIB', 'Cmr3gr5_4_CAS-III-B-III-C', 'Cas10_4_CAS-III', 'Cmr1gr7_2_CAS-III-B-III-C']	[28, 29, 30, 31, 32, 33]	['2.00e-37', '4.10e-17', '6.00e-49', '2.80e-71', '7.10e-54', '1.50e-23']	[0.685, 0.851, 0.923, 0.981, 0.676, 0.532]	[0.83, 0.992, 0.979, 1.0, 0.494, 0.427]	-1		modern_calculus	industrial	ERS3395767.bin.r.11	known
NODE_1263_length_11278_cov_31.839080	NODE_1263_length_11278_cov_31.839080@1	111	8112	I-E	100%	100%	I-E	24	['Cas2_10_CAS-I-II-III-IV-V-VI', 'Cas1_0_IE', 'Cas6e_1_CAS-I-II-III-IV-V-VI', 'Cas5_2_CAS-I', 'Cas7_1_CAS-I-E', 'Cse2gr11_7_CAS-I-E', 'Cas8e_1_CAS-I-E', 'Cas3_1_CAS-I']	[1, 2, 3, 4, 5, 6, 7, 8]	['2.00e-31', '1.10e-105', '2.40e-48', '1.10e-52', '1.50e-112', '4.20e-32', '5.50e-114', '1.10e-53']	[0.644, 0.84, 0.992, 0.85, 0.91, 0.773, 0.897, 0.488]	[1.0, 0.993, 1.0, 0.991, 0.936, 0.993, 0.996, 0.321]	-1	-1	modern_calculus	industrial	ERS3395767.bin.r.11	known
NODE_20_length_131504_cov_11.217910	NODE_20_length_131504_cov_11.217910@2	84170	92448	I-C	100%	100%	I-C	21	['Cas3_1_CAS-I', 'Cas5_0_IC', 'Cas8c_1_CAS-I-C', 'Cas7_1_CAS-I-C', 'Cas4_0_I-II', 'Cas1_0_IC', 'Cas2_2_CAS-I-II-III-IV-V-VI']	[78, 79, 80, 81, 82, 83, 84]	['1.10e-58', '3.80e-75', '6.60e-176', '4.00e-96', '1.10e-42', '2.50e-145', '1.30e-26']	[0.432, 0.817, 0.971, 0.911, 0.833, 0.988, 0.847]	[0.495, 0.98, 0.998, 0.892, 1.0, 1.0, 0.987]	1	1	modern_calculus	industrial	ERS3395767.bin.r.14	known
NODE_39_length_76934_cov_11.045019	NODE_39_length_76934_cov_11.045019@1	50678	59008	I-C	100%	100%	I-C	21	['Cas2_2_CAS-I-II-III-IV-V-VI', 'Cas1_0_IC', 'Cas4_0_I-II', 'Cas7_0_IC', 'Cas8c_0_IC', 'Cas5_1_CAS-I-C', 'Cas3_1_CAS-I']	[41, 42, 43, 44, 45, 46, 47]	['9.10e-27', '7.60e-155', '1.80e-41', '1.20e-125', '6.50e-176', '2.50e-86', '6.80e-48']	[0.856, 0.986, 0.783, 0.966, 0.966, 0.938, 0.51]	[0.987, 0.997, 1.0, 0.996, 0.995, 1.0, 0.542]	-1	-1	modern_calculus	industrial	ERS3395767.bin.r.14	known
NODE_30_length_89997_cov_14.795112	NODE_30_length_89997_cov_14.795112@1	21600	33036	II-A	100%	100%	II-A	9	['Csn2_0_CAS-II-A', 'Cas2_5_CAS-I-II-III-IV-V-VI', 'Cas1_4_CAS-I-II-III-IV-V-VI', 'Cas9_0_II', 'PrimPol_0_CAS-I-II-III-IV-V-VI']	[20, 21, 22, 23, 25]	['3.10e-39', '5.50e-31', '2.50e-90', '1.60e-170', '1.20e-86']	[0.986, 0.929, 0.922, 0.747, 0.379]	[0.641, 0.897, 0.996, 0.954, 0.956]	-1	-1	modern_calculus	industrial	ERS3395767.bin.r.15	known
NODE_165_length_39364_cov_14.339566	NODE_165_length_39364_cov_14.339566@1	1522	10761	III-A	100%		III-A	18	['Cas6_8_CAS-I-II-III-IV-V-VI', 'Cas10_1_CAS-III', 'Csm2gr11_7_CAS-III-A', 'Csm3gr7_1_CAS-III-A-III-D', 'Csm4_0_IIIA', 'Csm5gr7_0_CAS-III-A-III-D', 'Csm6_7_CAS-III', 'Cas1_0_CAS-I-II-III-IV-V-VI', 'Cas2_2_CAS-I-II-III-IV-V-VI']	[3, 4, 5, 6, 7, 8, 9, 10, 11]	['4.50e-27', '7.20e-183', '2.00e-22', '1.40e-68', '2.30e-46', '2.10e-22', '5.60e-60', '1.80e-76', '8.30e-18']	[0.887, 0.831, 0.799, 0.936, 0.971, 0.505, 0.828, 0.938, 0.617]	[0.836, 0.963, 0.955, 0.977, 0.99, 0.655, 0.925, 0.987, 0.873]	1		modern_calculus	industrial	ERS3395767.bin.r.15	known
NODE_557_length_19637_cov_16.083955	NODE_557_length_19637_cov_16.083955@1	7503	16029	I-G	100%	50%	I-G	18	['Cas2_3_CAS-I-II-III-IV-V-VI', 'Cas6_0_IVA3', 'Csb2gr5_0_CAS-I-U', 'Csb1_0_IU', 'Cas8u2_2_CAS-I-U', 'Cas3_0_IU']	[5, 7, 8, 9, 10, 11]	['1.10e-03', '1.50e-09', '2.10e-19', '1.60e-61', '4.20e-99', '4.60e-201']	[0.438, 0.667, 0.558, 0.549, 0.915, 0.987]	[0.339, 0.714, 0.532, 1.0, 0.948, 0.997]	-1	1	modern_calculus	industrial	ERS3395767.bin.r.16	known
NODE_737_length_16503_cov_16.722641	NODE_737_length_16503_cov_16.722641@1	1	13932	III-D	50%		III-D	13	['Cas10_0_III', 'Csm3gr7_12_CAS-III-A-III-D', 'Csx19_4_CAS-III-D', 'Csm3gr7_4_CAS-III-A-III-D', 'Unk_01_1_CAS-III-D', 'CasR_0_CAS-III-D', 'Cas6_0_CAS-III-D', 'CorA_1_CAS-III-D']	[1, 3, 4, 5, 7, 8, 9, 10]	['9.10e-46', '3.20e-30', '1.20e-48', '2.50e-38', '5.00e-24', '2.90e-91', '6.80e-121', '5.10e-88']	[0.452, 0.705, 0.842, 0.776, 0.8, 0.939, 0.957, 0.932]	[0.411, 0.995, 0.959, 0.764, 0.533, 0.984, 0.993, 0.898]	1		modern_calculus	industrial	ERS3395767.bin.r.16	known
NODE_5809_length_3709_cov_24.605364	NODE_5809_length_3709_cov_24.605364@1	2	3023	I-E	50%	0%	I-E	12	['Cas7_1_CAS-I-E', 'Cse2gr11_7_CAS-I-E', 'Cas8e_4_CAS-I-E']	[1, 2, 3]	['9.80e-87', '3.20e-35', '3.90e-117']	[0.982, 0.649, 0.861]	[0.61, 0.993, 0.996]	-1		modern_calculus	industrial	ERS3395767.bin.r.16	known
NODE_9667_length_2517_cov_18.153940	NODE_9667_length_2517_cov_18.153940@1	3	2450	I-E	33%	100%	I-E	12	['Cas5_1_CAS-I-E', 'Cas6e_2_CAS-I-II-III-IV-V-VI', 'Cas1_0_IE', 'Cas2_10_CAS-I-II-III-IV-V-VI']	[1, 2, 3, 4]	['3.80e-15', '2.80e-53', '5.20e-107', '1.00e-28']	[0.362, 0.974, 0.85, 0.641]	[0.311, 1.0, 0.993, 0.988]	1	1	modern_calculus	industrial	ERS3395767.bin.r.16	known
NODE_1343_length_10841_cov_5.146023	NODE_1343_length_10841_cov_5.146023@1	416	9290	III-A	100%		III-A	17	['Cas10_0_IIIA', 'Csm2gr11_7_CAS-III-A', 'Csm3gr7_1_CAS-III-A-III-D', 'Csm4gr5_0_CAS-III-A-III-D', 'Csm5gr7_3_CAS-III-A-III-D', 'Cas6_10_CAS-I-II-III-IV-V-VI', 'Csx16_3_CAS-I-III', 'Can2_Card1_17_CAS-III']	[2, 3, 4, 5, 6, 7, 8, 9]	['2.30e-118', '1.30e-20', '2.50e-67', '2.40e-113', '4.80e-23', '4.80e-95', '5.60e-28', '1.20e-80']	[0.76, 0.83, 0.904, 0.99, 0.428, 0.971, 0.918, 0.982]	[0.888, 0.955, 0.963, 0.994, 0.535, 0.981, 0.978, 0.997]	1		modern_calculus	industrial	ERS3395767.bin.r.21	known
NODE_263_length_30202_cov_10.952400	NODE_263_length_30202_cov_10.952400@1	523	4600	VI-B2	100%		VI-B2	6	['tm_HEPN_0_CAS-VI-B', 'Cas13b_1_CAS-VI-B']	[1, 2]	['8.50e-97', '0.00e+00']	[0.995, 0.966]	[0.995, 0.999]	-1		modern_calculus	industrial	ERS3395767.bin.r.22	known
NODE_5638_length_3807_cov_5.934168	NODE_5638_length_3807_cov_5.934168@1	157	3560	I-B	60%	0%	I-B	7	['Cas6_0_I-III', 'Cas5_9_CAS-I-B', 'Cas3_1_CAS-I']	[1, 2, 3]	['2.40e-34', '2.40e-90', '4.10e-68']	[0.842, 0.945, 0.481]	[0.995, 0.984, 0.483]	1		modern_calculus	industrial	ERS3395767.bin.r.22	known
NODE_185_length_37280_cov_14.691605	NODE_185_length_37280_cov_14.691605@2	28824	35535	I-C	100%	33%	I-C	15	['Cas3_1_CAS-I', 'Cas5_0_IC', 'Cas8c_1_CAS-I-C', 'Cas7_1_CAS-I-C', 'Cas4_0_I-II']	[24, 25, 26, 27, 28]	['2.20e-64', '2.80e-76', '1.20e-173', '1.70e-97', '5.00e-41']	[0.595, 0.826, 0.964, 0.911, 0.829]	[0.647, 0.99, 0.995, 0.892, 1.0]	1	1	modern_calculus	industrial	ERS3395767.bin.r.24	known
NODE_4252_length_4740_cov_4.536179	NODE_4252_length_4740_cov_4.536179@1	2	3744	I-C	50%	100%	I-C	15	['Cas8c_3_CAS-I-C', 'Cas7_2_CAS-I-C', 'Cas4_0_I-II', 'Cas1_0_IC', 'Cas2_2_CAS-I-II-III-IV-V-VI']	[1, 2, 3, 4, 5]	['4.80e-58', '5.10e-99', '8.30e-39', '3.50e-143', '5.10e-29']	[0.903, 0.943, 0.852, 0.988, 0.866]	[0.365, 0.919, 0.989, 1.0, 1.0]	1	1	modern_calculus	industrial	ERS3395767.bin.r.25	known
NODE_336_length_26268_cov_7.035097	NODE_336_length_26268_cov_7.035097@1	525	15958	III-A	100%		III-A	16	['Can2_Card1_17_CAS-III', 'Csx20_0_CAS-I-III', 'Csm5gr7_3_CAS-III-A-III-D', 'Csm4gr5_0_CAS-III-A-III-D', 'Csm3gr7_1_CAS-III-A-III-D', 'Csm2gr11_7_CAS-III-A', 'Cas10_1_CAS-III', 'Csx1_18_CAS-III', 'Csx1_8_CAS-III', 'Cas6_10_CAS-I-II-III-IV-V-VI']	[2, 6, 9, 10, 11, 12, 13, 14, 15, 16]	['4.90e-61', '4.30e-42', '1.40e-12', '1.40e-55', '9.30e-63', '2.30e-18', '8.70e-128', '3.80e-47', '2.90e-64', '5.30e-99']	[0.982, 0.976, 0.394, 0.982, 0.925, 0.669, 0.839, 0.9, 0.615, 0.99]	[0.987, 0.954, 0.532, 0.987, 0.963, 0.873, 0.998, 0.997, 0.936, 0.978]	-1		modern_calculus	industrial	ERS3395767.bin.r.4	known
NODE_94_length_50916_cov_7.250801	NODE_94_length_50916_cov_7.250801@1	41487	49309	I-C	100%	100%	I-C	21	['Cas3_1_CAS-I', 'Cas5_0_IC', 'Cas8c_3_CAS-I-C', 'Cas7_1_CAS-I-C', 'Cas4_0_I-II', 'Cas1_0_IC', 'Cas2_2_CAS-I-II-III-IV-V-VI']	[38, 39, 40, 41, 42, 43, 44]	['4.00e-53', '4.80e-72', '2.40e-122', '1.00e-102', '7.60e-41', '3.40e-153', '2.70e-25']	[0.563, 0.833, 0.954, 0.959, 0.858, 0.983, 0.856]	[0.609, 0.99, 0.998, 0.993, 0.994, 0.994, 0.987]	1	1	modern_calculus	industrial	ERS3395767.bin.r.4	known
NODE_2855_length_6420_cov_3.290338	NODE_2855_length_6420_cov_3.290338@1	3	5751	I-E	83%	100%	I-E	22	['Cas8e_1_CAS-I-E', 'Cse2gr11_7_CAS-I-E', 'Cas7_1_CAS-I-E', 'Cas5_2_CAS-I', 'Cas6e_1_CAS-I-II-III-IV-V-VI', 'Cas1_0_IE', 'Cas2_10_CAS-I-II-III-IV-V-VI']	[1, 2, 3, 4, 5, 6, 7]	['4.90e-54', '1.10e-34', '8.60e-113', '3.40e-49', '3.30e-61', '1.10e-107', '6.10e-35']	[0.852, 0.71, 0.949, 0.852, 0.992, 0.832, 0.63]	[0.605, 0.986, 0.986, 0.991, 1.0, 0.993, 1.0]	1	1	modern_calculus	industrial	ERS3395767.bin.r.8	known
NODE_1238_length_8092_cov_13.131143	NODE_1238_length_8092_cov_13.131143@1	2	5901	III-A	100%		III-A	15	['Csm5gr7_0_CAS-III-A-III-D', 'Csm4gr5_1_CAS-III-A', 'Csm3gr7_1_CAS-III-A-III-D', 'Csm2gr11_7_CAS-III-A', 'Cas10_1_CAS-III', 'Cas6_8_CAS-I-II-III-IV-V-VI']	[1, 2, 3, 4, 5, 6]	['2.90e-34', '1.60e-40', '1.00e-68', '5.10e-20', '5.60e-148', '8.60e-26']	[0.951, 0.977, 0.84, 0.686, 0.772, 0.914]	[0.614, 0.975, 0.972, 0.964, 0.901, 0.833]	-1		modern_calculus	industrial	ERS3395768.bin.r.1	known
NODE_15419_length_1523_cov_12.201635	NODE_15419_length_1523_cov_12.201635@1	1	1427	II-C	100%	50%	II-C	6	['Cas9_1_CAS-II-C', 'Cas1_4_CAS-I-II-III-IV-V-VI']	[1, 2]	['5.80e-34', '2.50e-103']	[0.781, 0.931]	[0.324, 0.996]	1	1	modern_calculus	industrial	ERS3395768.bin.r.1	known
NODE_10_length_219296_cov_10.539379	NODE_10_length_219296_cov_10.539379@1	74169	83071	I-E	100%	100%	I-E	26	['Cas2_1_CAS-I-II-III-IV-V-VI', 'Cas1_0_IE', 'Cas6e_2_CAS-I-II-III-IV-V-VI', 'Cas5_0_CAS-I-E', 'Cas7_1_CAS-I-E', 'Cse2gr11_1_CAS-I-E', 'Cas8e_1_CAS-I-E', 'Cas3_1_CAS-I']	[70, 71, 72, 73, 74, 75, 76, 77]	['3.10e-28', '9.10e-117', '8.60e-46', '4.40e-49', '6.90e-99', '3.70e-25', '3.20e-100', '4.10e-77']	[0.904, 0.885, 0.974, 0.702, 0.933, 0.762, 0.896, 0.462]	[0.828, 0.974, 1.0, 0.978, 0.922, 1.0, 1.0, 0.515]	-1	-1	modern_calculus	industrial	ERS3395768.bin.r.10	known
NODE_15_length_152907_cov_23.717753	NODE_15_length_152907_cov_23.717753@2	132270	140852	I-F	100%	100%	I-F	16.3	['Cas1_0_IF', 'Cas3-Cas2_0_CAS-I-F', 'Cas8f_7_CAS-I-F', 'Cas5f_3_CAS-I-F', 'Cas7f_2_CAS-I-F', 'Cas6f_2_CAS-I-II-III-IV-V-VI']	[110, 111, 112, 113, 114, 115]	['7.10e-150', '0.00e+00', '2.80e-108', '3.90e-99', '9.80e-143', '5.70e-56']	[0.9, 0.995, 0.857, 0.923, 0.96, 0.974]	[0.997, 0.999, 0.992, 1.0, 1.0, 1.0]	1	1	modern_calculus	industrial	ERS3395768.bin.r.2	known
NODE_12_length_185182_cov_23.474669	NODE_12_length_185182_cov_23.474669@4	178174	182285	III-B	50%		III-B	9	['Cmr4gr7_0_CAS-III-B-III-C', 'Cmr5gr11_3_CAS-III-B', 'Cmr6gr7_1_CAS-III-B-III-C', 'Cmr6gr7_1_CAS-III-B-III-C', 'Cas6_10_CAS-I-II-III-IV-V-VI']	[141, 142, 143, 144, 145]	['2.20e-59', '1.40e-18', '2.90e-11', '3.90e-17', '7.90e-83']	[0.935, 0.887, 0.481, 0.451, 0.832]	[0.993, 0.992, 0.427, 0.381, 0.981]	1		modern_calculus	industrial	ERS3395768.bin.r.2	known
NODE_563_length_13193_cov_22.434160	NODE_563_length_13193_cov_22.434160@1	7520	13191	I-G	75%	50%	I-G	14	['Cas2_2_CAS-I-II-III-IV-V-VI', 'Csb3_0_CAS-I-U', 'Cas3_0_IU', 'Csb2gr5_0_CAS-I-U']	[5, 7, 8, 9]	['1.30e-20', '1.30e-127', '3.40e-101', '4.20e-108']	[0.644, 0.974, 0.738, 0.946]	[0.823, 0.994, 0.741, 0.801]	-1	-1	modern_calculus	industrial	ERS3395768.bin.r.23	known
NODE_2509_length_5278_cov_2.657285	NODE_2509_length_5278_cov_2.657285@1	1489	5106	III-D	33%		III-D	9	['Csx24_0_CAS-III-D', 'Csm3gr7_2_CAS-III-A-III-D', 'Csx10_0_IIID', 'Csm3gr7_3_CAS-III-A-III-D']	[2, 3, 4, 5]	['7.10e-07', '2.60e-22', '5.70e-15', '6.20e-44']	[0.438, 0.587, 0.587, 0.894]	[0.477, 0.978, 0.689, 0.94]	-1		modern_calculus	industrial	ERS3395768.bin.r.25	known
NODE_9324_length_2234_cov_2.364387	NODE_9324_length_2234_cov_2.364387@1	3	2232	I-G	50%	50%	I-G	10	['Cas8u1_1_CAS-I-U', 'Csb2gr5_0_CAS-I-U', 'Cas4_0_CAS-I-II-III-IV-V-VI']	[1, 2, 3]	['1.20e-46', '7.90e-12', '1.10e-20']	[0.962, 0.849, 0.888]	[0.92, 0.51, 0.849]	1	1	modern_calculus	industrial	ERS3395768.bin.r.25	known
NODE_279_length_22284_cov_16.293041	NODE_279_length_22284_cov_16.293041@1	15380	22224	I-G	100%	0%	I-G	18	['Cas3_0_IU', 'Cas8u2_2_CAS-I-U', 'Cas6e_2_CAS-I-II-III-IV-V-VI', 'Csb1_0_IU', 'Csb2gr5_0_CAS-I-U']	[11, 12, 13, 14, 15]	['2.80e-189', '6.30e-157', '6.20e-07', '9.80e-59', '1.60e-27']	[0.988, 0.959, 0.895, 0.526, 0.6]	[0.998, 0.99, 0.896, 1.0, 0.51]	1		modern_calculus	industrial	ERS3395768.bin.r.26	known
NODE_2014_length_6013_cov_16.458040	NODE_2014_length_6013_cov_16.458040@1	2	6012	I-E	67%	0%	I-E	14	['Cas7_1_CAS-I-E', 'Cse2gr11_7_CAS-I-E', 'Cas8e_4_CAS-I-E', 'Cas3_0_CAS-I']	[1, 2, 3, 4]	['2.40e-70', '4.60e-37', '1.10e-119', '1.50e-56']	[0.979, 0.631, 0.866, 0.308]	[0.524, 1.0, 0.996, 0.802]	-1		modern_calculus	industrial	ERS3395768.bin.r.26	known
NODE_723_length_11243_cov_5.500715	NODE_723_length_11243_cov_5.500715@1	631	6524	II-A	100%	67%	II-A	8	['Csn2_0_IIA', 'Cas1_4_CAS-I-II-III-IV-V-VI', 'Cas9_0_II']	[2, 3, 4]	['6.10e-33', '9.20e-88', '1.20e-201']	[0.965, 0.923, 0.747]	[0.991, 0.927, 0.981]	-1	-1	modern_calculus	industrial	ERS3395768.bin.r.5	known
NODE_43_length_84470_cov_24.788651	NODE_43_length_84470_cov_24.788651@1	7957	13413	III-B	100%		III-B	14	['Cmr6gr7_1_CAS-III-B-III-C', 'Cmr5gr11_14_CAS-III-B', 'Cmr4_0_IIIB', 'Cmr3gr5_4_CAS-III-B-III-C', 'Cas10_4_CAS-III', 'Cmr1gr7_2_CAS-III-B-III-C']	[6, 7, 8, 9, 10, 11]	['1.90e-37', '4.00e-17', '6.90e-49', '2.80e-71', '7.00e-54', '5.30e-24']	[0.689, 0.851, 0.923, 0.981, 0.676, 0.532]	[0.835, 0.992, 0.979, 1.0, 0.494, 0.427]	-1		modern_calculus	industrial	ERS3395768.bin.r.8	known
NODE_194_length_29522_cov_20.865171	NODE_194_length_29522_cov_20.865171@1	2921	11302	I-G	100%	100%	I-G	20	['Cas2_11_CAS-I-II-III-IV-V-VI', 'Cas1_0_CAS-I-II-III-IV-V-VI', 'Cas8u1_1_CAS-I-U', 'Cas3_0_IU', 'Csb2gr5_0_CAS-I-U', 'Csb1gr7_0_CAS-I-U']	[4, 5, 6, 7, 8, 9]	['9.90e-19', '3.50e-102', '1.50e-27', '8.40e-133', '1.90e-77', '2.50e-49']	[0.691, 0.571, 0.97, 0.787, 0.989, 0.442]	[0.944, 0.997, 0.955, 0.853, 0.986, 0.982]	-1	-1	modern_calculus	industrial	ERS3395768.bin.r.8	known
NODE_1921_length_6179_cov_23.044579	NODE_1921_length_6179_cov_23.044579@1	2	6179	III-D	50%		III-D	7	['Csm3gr7_4_CAS-III-A-III-D', 'Cas10_0_III', 'Csm3gr7_3_CAS-III-A-III-D', 'Csx10gr5_1_CAS-III-D', 'Csm3gr7_2_CAS-III-A-III-D']	[1, 2, 3, 4, 5]	['3.70e-49', '1.30e-47', '5.40e-33', '1.60e-12', '3.90e-07']	[0.685, 0.784, 0.885, 0.519, 0.85]	[0.814, 0.906, 0.967, 0.567, 0.639]	1		modern_calculus	industrial	ERS3395768.bin.r.8	known
NODE_2339_length_5508_cov_27.993398	NODE_2339_length_5508_cov_27.993398@1	1	3930	III-D	50%		III-D	8	['Cas10_7_CAS-III', 'Csm3gr7_3_CAS-III-A-III-D', 'Csx10_0_IIID', 'Csm3gr7_12_CAS-III-A-III-D']	[1, 2, 3, 4]	['9.70e-31', '2.10e-40', '7.40e-06', '7.90e-28']	[0.612, 0.898, 0.46, 0.783]	[0.424, 0.918, 0.478, 0.995]	1		modern_calculus	industrial	ERS3395768.bin.r.8	known
NODE_855_length_12981_cov_22.329491	NODE_855_length_12981_cov_22.329491@1	1269	11915	I-A	14%	67%	I-A	7	['Cas2_11_CAS-I-II-III-IV-V-VI', 'Cas1_8_CAS-I-II-III-IV-V-VI', 'Unk_03_0_CAS-III-B', 'Cas2_2_CAS-I-II-III-IV-V-VI', 'Cas6_10_CAS-I-II-III-IV-V-VI', 'Can2_Card1_17_CAS-III', 'Csx1_3_CAS-III', 'Csx16_3_CAS-I-III']	[2, 3, 4, 7, 8, 9, 11, 12]	['2.00e-15', '2.50e-76', '1.00e-25', '1.30e-11', '9.80e-81', '4.90e-08', '1.20e-67', '2.80e-27']	[0.753, 0.868, 0.975, 0.489, 0.971, 0.448, 0.647, 0.92]	[0.986, 0.996, 0.995, 0.835, 0.981, 0.458, 0.99, 1.0]	1	-1	modern_calculus	industrial	ERS3395769.bin.r.11	known
NODE_546_length_18649_cov_21.439120	NODE_546_length_18649_cov_21.439120@1	12122	18462	III-B	83%		III-B	14	['Csm3_1_IIIAD', 'Cas10_0_CAS-III', 'Cmr3gr5_4_CAS-III-B-III-C', 'Cmr4gr7_0_CAS-III-B-III-C', 'Cmr5gr11_14_CAS-III-B', 'Cmr6_0_IIIB']	[11, 12, 13, 14, 15, 16]	['4.50e-25', '1.50e-60', '9.70e-73', '2.70e-64', '4.50e-26', '1.40e-27']	[0.627, 0.774, 0.972, 0.947, 0.864, 0.444]	[0.984, 0.994, 1.0, 0.996, 1.0, 0.826]	1		modern_calculus	industrial	ERS3395769.bin.r.11	known
