Contig	MAG
NODE_28028_length_3991_cov_13.944047	CMC018.B-metaspades_092
NODE_28420_length_3950_cov_12.137103	CMC018.B-metaspades_092
NODE_28877_length_3903_cov_9.259279	CMC018.B-metaspades_092
NODE_28924_length_3897_cov_15.260209	CMC018.B-metaspades_092
NODE_28996_length_3891_cov_15.127425	CMC018.B-metaspades_092
NODE_29163_length_3875_cov_13.290943	CMC018.B-metaspades_092
NODE_29579_length_3834_cov_9.470588	CMC018.B-metaspades_092
NODE_29957_length_3800_cov_14.070105	CMC018.B-metaspades_092
NODE_30435_length_3756_cov_16.725469	CMC018.B-metaspades_092
NODE_30470_length_3753_cov_11.655604	CMC018.B-metaspades_092
NODE_30606_length_3740_cov_12.672400	CMC018.B-metaspades_092
NODE_30775_length_3723_cov_9.488206	CMC018.B-metaspades_092
NODE_31026_length_3701_cov_15.950331	CMC018.B-metaspades_092
NODE_31670_length_3650_cov_15.261965	CMC018.B-metaspades_092
NODE_31792_length_3640_cov_12.933483	CMC018.B-metaspades_092
NODE_31989_length_3623_cov_12.642696	CMC018.B-metaspades_092
NODE_32457_length_3581_cov_14.894977	CMC018.B-metaspades_092
NODE_32475_length_3580_cov_13.308593	CMC018.B-metaspades_092
NODE_33029_length_3535_cov_13.589936	CMC018.B-metaspades_092
NODE_33271_length_3516_cov_10.927886	CMC018.B-metaspades_092
NODE_33527_length_3497_cov_9.972222	CMC018.B-metaspades_092
NODE_34315_length_3442_cov_17.056166	CMC018.B-metaspades_092
NODE_34762_length_3408_cov_10.569499	CMC018.B-metaspades_092
NODE_34899_length_3397_cov_12.425602	CMC018.B-metaspades_092
NODE_35031_length_3388_cov_14.131984	CMC018.B-metaspades_092
NODE_35076_length_3385_cov_15.188936	CMC018.B-metaspades_092
NODE_35252_length_3372_cov_13.967527	CMC018.B-metaspades_092
NODE_36019_length_3318_cov_12.644863	CMC018.B-metaspades_092
NODE_36036_length_3317_cov_12.716358	CMC018.B-metaspades_092
NODE_36082_length_3313_cov_14.131644	CMC018.B-metaspades_092
NODE_36437_length_3290_cov_13.895736	CMC018.B-metaspades_092
NODE_36711_length_3272_cov_12.729264	CMC018.B-metaspades_092
NODE_36712_length_3272_cov_10.449139	CMC018.B-metaspades_092
NODE_36727_length_3271_cov_16.624609	CMC018.B-metaspades_092
NODE_37077_length_3249_cov_16.692623	CMC018.B-metaspades_092
NODE_38062_length_3188_cov_16.043394	CMC018.B-metaspades_092
NODE_38105_length_3185_cov_14.131918	CMC018.B-metaspades_092
NODE_38497_length_3161_cov_15.052205	CMC018.B-metaspades_092
NODE_38545_length_3158_cov_14.765660	CMC018.B-metaspades_092
NODE_38723_length_3148_cov_14.904266	CMC018.B-metaspades_092
NODE_39466_length_3108_cov_15.723854	CMC018.B-metaspades_092
NODE_39629_length_3099_cov_12.941760	CMC018.B-metaspades_092
NODE_39912_length_3084_cov_11.457931	CMC018.B-metaspades_092
NODE_40050_length_3076_cov_10.724241	CMC018.B-metaspades_092
NODE_40103_length_3073_cov_13.527704	CMC018.B-metaspades_092
NODE_40104_length_3073_cov_11.233979	CMC018.B-metaspades_092
NODE_40381_length_3056_cov_12.156764	CMC018.B-metaspades_092
NODE_40419_length_3054_cov_13.407121	CMC018.B-metaspades_092
NODE_40524_length_3048_cov_13.021542	CMC018.B-metaspades_092
NODE_40566_length_3045_cov_11.014825	CMC018.B-metaspades_092
NODE_40877_length_3028_cov_12.760081	CMC018.B-metaspades_092
NODE_40897_length_3027_cov_16.453220	CMC018.B-metaspades_092
NODE_41084_length_3017_cov_15.656463	CMC018.B-metaspades_092
NODE_41260_length_3008_cov_11.126237	CMC018.B-metaspades_092
NODE_41305_length_3006_cov_11.410038	CMC018.B-metaspades_092
NODE_41349_length_3003_cov_14.001025	CMC018.B-metaspades_092
NODE_42557_length_2939_cov_14.201258	CMC018.B-metaspades_092
NODE_42668_length_2933_cov_13.738095	CMC018.B-metaspades_092
NODE_42749_length_2929_cov_15.091865	CMC018.B-metaspades_092
NODE_43022_length_2915_cov_10.683580	CMC018.B-metaspades_092
NODE_43231_length_2905_cov_9.912659	CMC018.B-metaspades_092
NODE_43336_length_2900_cov_17.214665	CMC018.B-metaspades_092
NODE_43428_length_2895_cov_14.353797	CMC018.B-metaspades_092
NODE_43600_length_2887_cov_9.754448	CMC018.B-metaspades_092
NODE_43864_length_2874_cov_14.285306	CMC018.B-metaspades_092
NODE_43936_length_2870_cov_10.417114	CMC018.B-metaspades_092
NODE_44090_length_2862_cov_14.636266	CMC018.B-metaspades_092
NODE_44466_length_2843_cov_11.522054	CMC018.B-metaspades_092
NODE_44810_length_2827_cov_15.652727	CMC018.B-metaspades_092
NODE_44815_length_2827_cov_11.922182	CMC018.B-metaspades_092
NODE_45105_length_2814_cov_14.468031	CMC018.B-metaspades_092
NODE_45630_length_2790_cov_17.526355	CMC018.B-metaspades_092
NODE_46302_length_2762_cov_16.227188	CMC018.B-metaspades_092
NODE_46431_length_2756_cov_12.590892	CMC018.B-metaspades_092
NODE_46929_length_2734_cov_14.619119	CMC018.B-metaspades_092
NODE_47121_length_2726_cov_8.620989	CMC018.B-metaspades_092
NODE_47207_length_2722_cov_13.618147	CMC018.B-metaspades_092
NODE_47324_length_2717_cov_11.807197	CMC018.B-metaspades_092
NODE_47608_length_2705_cov_13.026636	CMC018.B-metaspades_092
NODE_47899_length_2693_cov_13.364297	CMC018.B-metaspades_092
NODE_48381_length_2672_cov_13.667052	CMC018.B-metaspades_092
NODE_48478_length_2668_cov_15.681976	CMC018.B-metaspades_092
NODE_48635_length_2662_cov_7.527660	CMC018.B-metaspades_092
NODE_48758_length_2657_cov_16.196512	CMC018.B-metaspades_092
NODE_48929_length_2650_cov_12.927322	CMC018.B-metaspades_092
NODE_49069_length_2644_cov_13.290222	CMC018.B-metaspades_092
NODE_49118_length_2642_cov_8.074464	CMC018.B-metaspades_092
NODE_49516_length_2627_cov_16.787059	CMC018.B-metaspades_092
NODE_50460_length_2590_cov_14.316753	CMC018.B-metaspades_092
NODE_50877_length_2574_cov_13.886664	CMC018.B-metaspades_092
NODE_50897_length_2573_cov_12.591346	CMC018.B-metaspades_092
NODE_51490_length_2549_cov_12.673139	CMC018.B-metaspades_092
NODE_51744_length_2539_cov_14.348903	CMC018.B-metaspades_092
NODE_52188_length_2522_cov_11.253988	CMC018.B-metaspades_092
NODE_53342_length_2481_cov_13.519551	CMC018.B-metaspades_092
NODE_53905_length_2461_cov_14.559983	CMC018.B-metaspades_092
NODE_54160_length_2452_cov_8.762526	CMC018.B-metaspades_092
NODE_54587_length_2438_cov_11.458704	CMC018.B-metaspades_092
NODE_54834_length_2430_cov_12.392265	CMC018.B-metaspades_092
NODE_54853_length_2429_cov_9.964711	CMC018.B-metaspades_092
NODE_55133_length_2420_cov_9.708920	CMC018.B-metaspades_092
NODE_56448_length_2377_cov_14.392609	CMC018.B-metaspades_092
NODE_57065_length_2357_cov_13.625439	CMC018.B-metaspades_092
NODE_57618_length_2339_cov_12.046861	CMC018.B-metaspades_092
NODE_58112_length_2323_cov_9.161175	CMC018.B-metaspades_092
NODE_58225_length_2319_cov_15.121320	CMC018.B-metaspades_092
NODE_58229_length_2319_cov_12.956735	CMC018.B-metaspades_092
NODE_58636_length_2307_cov_11.760987	CMC018.B-metaspades_092
NODE_58640_length_2307_cov_9.243498	CMC018.B-metaspades_092
NODE_58803_length_2302_cov_12.527191	CMC018.B-metaspades_092
NODE_59559_length_2279_cov_14.440509	CMC018.B-metaspades_092
NODE_59774_length_2273_cov_14.545993	CMC018.B-metaspades_092
NODE_60386_length_2256_cov_13.911427	CMC018.B-metaspades_092
NODE_60969_length_2239_cov_12.992137	CMC018.B-metaspades_092
NODE_61087_length_2235_cov_13.988415	CMC018.B-metaspades_092
NODE_61501_length_2224_cov_13.682347	CMC018.B-metaspades_092
NODE_61763_length_2217_cov_12.637850	CMC018.B-metaspades_092
NODE_61941_length_2212_cov_12.822482	CMC018.B-metaspades_092
NODE_62254_length_2204_cov_17.468735	CMC018.B-metaspades_092
NODE_62434_length_2199_cov_9.120170	CMC018.B-metaspades_092
NODE_62573_length_2195_cov_18.898017	CMC018.B-metaspades_092
NODE_63140_length_2178_cov_11.161352	CMC018.B-metaspades_092
NODE_63502_length_2169_cov_15.021033	CMC018.B-metaspades_092
NODE_63542_length_2168_cov_15.220469	CMC018.B-metaspades_092
NODE_63725_length_2163_cov_12.777085	CMC018.B-metaspades_092
NODE_63917_length_2158_cov_14.099952	CMC018.B-metaspades_092
NODE_64037_length_2155_cov_8.267565	CMC018.B-metaspades_092
NODE_64240_length_2150_cov_9.691269	CMC018.B-metaspades_092
NODE_64698_length_2138_cov_16.309558	CMC018.B-metaspades_092
NODE_64700_length_2138_cov_12.325085	CMC018.B-metaspades_092
NODE_64915_length_2133_cov_11.459144	CMC018.B-metaspades_092
NODE_65084_length_2129_cov_17.638889	CMC018.B-metaspades_092
NODE_65257_length_2124_cov_13.745970	CMC018.B-metaspades_092
NODE_66205_length_2101_cov_11.768775	CMC018.B-metaspades_092
NODE_66724_length_2088_cov_13.291397	CMC018.B-metaspades_092
NODE_67281_length_2076_cov_8.240120	CMC018.B-metaspades_092
NODE_67471_length_2071_cov_15.170010	CMC018.B-metaspades_092
NODE_67565_length_2069_cov_8.589357	CMC018.B-metaspades_092
NODE_68192_length_2054_cov_15.679818	CMC018.B-metaspades_092
NODE_68442_length_2049_cov_13.219574	CMC018.B-metaspades_092
NODE_68820_length_2040_cov_13.421803	CMC018.B-metaspades_092
NODE_69129_length_2033_cov_15.875767	CMC018.B-metaspades_092
NODE_69470_length_2026_cov_9.825552	CMC018.B-metaspades_092
NODE_70195_length_2009_cov_12.248965	CMC018.B-metaspades_092
NODE_70241_length_2008_cov_9.836354	CMC018.B-metaspades_092
NODE_70292_length_2007_cov_9.158549	CMC018.B-metaspades_092
NODE_70376_length_2005_cov_17.245851	CMC018.B-metaspades_092
NODE_70565_length_2001_cov_9.604470	CMC018.B-metaspades_092
NODE_70734_length_1997_cov_15.905729	CMC018.B-metaspades_092
NODE_70878_length_1994_cov_15.294210	CMC018.B-metaspades_092
NODE_71498_length_1980_cov_10.553862	CMC018.B-metaspades_092
NODE_72281_length_1964_cov_9.311606	CMC018.B-metaspades_092
NODE_72574_length_1958_cov_11.492291	CMC018.B-metaspades_092
NODE_72672_length_1956_cov_12.822246	CMC018.B-metaspades_092
NODE_73072_length_1947_cov_17.117647	CMC018.B-metaspades_092
NODE_73073_length_1947_cov_16.159893	CMC018.B-metaspades_092
NODE_73415_length_1940_cov_7.132045	CMC018.B-metaspades_092
NODE_74424_length_1920_cov_7.563212	CMC018.B-metaspades_092
NODE_75248_length_1905_cov_9.207330	CMC018.B-metaspades_092
NODE_75504_length_1900_cov_11.360395	CMC018.B-metaspades_092
NODE_75872_length_1892_cov_10.552066	CMC018.B-metaspades_092
NODE_75981_length_1890_cov_8.716492	CMC018.B-metaspades_092
NODE_76597_length_1878_cov_13.360911	CMC018.B-metaspades_092
NODE_76810_length_1874_cov_8.533111	CMC018.B-metaspades_092
NODE_77233_length_1866_cov_11.124651	CMC018.B-metaspades_092
NODE_77290_length_1865_cov_12.125280	CMC018.B-metaspades_092
NODE_79914_length_1816_cov_13.192639	CMC018.B-metaspades_092
NODE_80197_length_1811_cov_18.520761	CMC018.B-metaspades_092
NODE_80502_length_1806_cov_10.305379	CMC018.B-metaspades_092
NODE_80686_length_1803_cov_14.870220	CMC018.B-metaspades_092
NODE_81258_length_1793_cov_13.723193	CMC018.B-metaspades_092
NODE_81322_length_1792_cov_12.372595	CMC018.B-metaspades_092
NODE_82882_length_1766_cov_15.030787	CMC018.B-metaspades_092
NODE_83926_length_1750_cov_14.306635	CMC018.B-metaspades_092
NODE_84443_length_1741_cov_15.948918	CMC018.B-metaspades_092
NODE_84580_length_1739_cov_14.595668	CMC018.B-metaspades_092
NODE_84897_length_1734_cov_13.639710	CMC018.B-metaspades_092
NODE_84905_length_1734_cov_9.260712	CMC018.B-metaspades_092
NODE_85213_length_1729_cov_12.202179	CMC018.B-metaspades_092
NODE_85336_length_1727_cov_12.604242	CMC018.B-metaspades_092
NODE_85590_length_1723_cov_13.384569	CMC018.B-metaspades_092
NODE_86151_length_1714_cov_13.127062	CMC018.B-metaspades_092
NODE_86155_length_1714_cov_9.103849	CMC018.B-metaspades_092
NODE_87116_length_1699_cov_14.324908	CMC018.B-metaspades_092
NODE_87591_length_1692_cov_17.365944	CMC018.B-metaspades_092
NODE_87594_length_1692_cov_14.723220	CMC018.B-metaspades_092
NODE_87928_length_1687_cov_16.301242	CMC018.B-metaspades_092
NODE_89871_length_1658_cov_13.766603	CMC018.B-metaspades_092
NODE_90798_length_1644_cov_10.738354	CMC018.B-metaspades_092
NODE_92393_length_1622_cov_13.849191	CMC018.B-metaspades_092
NODE_92746_length_1617_cov_12.461688	CMC018.B-metaspades_092
NODE_92750_length_1617_cov_11.490909	CMC018.B-metaspades_092
NODE_93023_length_1613_cov_10.733724	CMC018.B-metaspades_092
NODE_93084_length_1612_cov_15.993485	CMC018.B-metaspades_092
NODE_93732_length_1603_cov_12.981651	CMC018.B-metaspades_092
NODE_94276_length_1596_cov_10.909151	CMC018.B-metaspades_092
NODE_94354_length_1595_cov_17.714097	CMC018.B-metaspades_092
NODE_94733_length_1590_cov_12.555849	CMC018.B-metaspades_092
NODE_94973_length_1587_cov_10.033113	CMC018.B-metaspades_092
NODE_95339_length_1582_cov_17.925581	CMC018.B-metaspades_092
NODE_95663_length_1578_cov_12.175217	CMC018.B-metaspades_092
NODE_95822_length_1576_cov_17.098065	CMC018.B-metaspades_092
NODE_96292_length_1570_cov_10.837910	CMC018.B-metaspades_092
NODE_97142_length_1559_cov_18.095816	CMC018.B-metaspades_092
NODE_97156_length_1559_cov_8.229420	CMC018.B-metaspades_092
NODE_97226_length_1558_cov_8.815665	CMC018.B-metaspades_092
NODE_97443_length_1555_cov_14.247632	CMC018.B-metaspades_092
NODE_98655_length_1540_cov_9.580314	CMC018.B-metaspades_092
NODE_99817_length_1526_cov_17.809524	CMC018.B-metaspades_092
NODE_99830_length_1526_cov_11.319531	CMC018.B-metaspades_092
NODE_100828_length_1514_cov_13.821851	CMC018.B-metaspades_092
NODE_101007_length_1512_cov_13.435540	CMC018.B-metaspades_092
NODE_101449_length_1507_cov_12.556643	CMC018.B-metaspades_092
NODE_102059_length_1500_cov_9.068869	CMC018.B-metaspades_092
NODE_102731_length_1492_cov_11.992933	CMC018.B-metaspades_092
NODE_102733_length_1492_cov_10.743463	CMC018.B-metaspades_092
NODE_102918_length_1490_cov_11.496108	CMC018.B-metaspades_092
NODE_104669_length_1469_cov_18.514368	CMC018.B-metaspades_092
NODE_108645_length_1426_cov_7.797628	CMC018.B-metaspades_092
NODE_108814_length_1424_cov_15.324425	CMC018.B-metaspades_092
NODE_110235_length_1410_cov_7.897224	CMC018.B-metaspades_092
NODE_110507_length_1407_cov_13.634586	CMC018.B-metaspades_092
NODE_110890_length_1403_cov_14.432881	CMC018.B-metaspades_092
NODE_111402_length_1398_cov_9.460257	CMC018.B-metaspades_092
NODE_112330_length_1389_cov_12.054116	CMC018.B-metaspades_092
NODE_112539_length_1387_cov_11.462595	CMC018.B-metaspades_092
NODE_112979_length_1383_cov_16.069678	CMC018.B-metaspades_092
NODE_113782_length_1375_cov_15.382897	CMC018.B-metaspades_092
NODE_113886_length_1374_cov_8.778720	CMC018.B-metaspades_092
NODE_114112_length_1372_cov_10.227027	CMC018.B-metaspades_092
NODE_114821_length_1365_cov_14.187112	CMC018.B-metaspades_092
NODE_115146_length_1362_cov_8.129183	CMC018.B-metaspades_092
NODE_115834_length_1355_cov_14.476526	CMC018.B-metaspades_092
NODE_117253_length_1341_cov_15.458070	CMC018.B-metaspades_092
NODE_117478_length_1339_cov_8.931062	CMC018.B-metaspades_092
NODE_118300_length_1331_cov_11.063796	CMC018.B-metaspades_092
NODE_119073_length_1324_cov_12.204491	CMC018.B-metaspades_092
NODE_119186_length_1323_cov_11.635634	CMC018.B-metaspades_092
NODE_121181_length_1305_cov_14.118893	CMC018.B-metaspades_092
NODE_122081_length_1297_cov_10.914754	CMC018.B-metaspades_092
NODE_122763_length_1291_cov_11.842669	CMC018.B-metaspades_092
NODE_123605_length_1284_cov_8.763877	CMC018.B-metaspades_092
NODE_123704_length_1283_cov_13.307629	CMC018.B-metaspades_092
NODE_123941_length_1281_cov_12.018272	CMC018.B-metaspades_092
NODE_126151_length_1263_cov_10.567454	CMC018.B-metaspades_092
NODE_126269_length_1262_cov_13.520675	CMC018.B-metaspades_092
NODE_127225_length_1254_cov_12.254036	CMC018.B-metaspades_092
NODE_127946_length_1248_cov_17.551665	CMC018.B-metaspades_092
NODE_128796_length_1241_cov_27.659794	CMC018.B-metaspades_092
NODE_130860_length_1225_cov_9.824913	CMC018.B-metaspades_092
NODE_132301_length_1214_cov_13.401055	CMC018.B-metaspades_092
NODE_136516_length_1183_cov_13.089512	CMC018.B-metaspades_092
NODE_136666_length_1182_cov_12.554751	CMC018.B-metaspades_092
NODE_137195_length_1178_cov_11.105359	CMC018.B-metaspades_092
NODE_138212_length_1171_cov_14.065814	CMC018.B-metaspades_092
NODE_141989_length_1145_cov_12.693820	CMC018.B-metaspades_092
NODE_148629_length_1101_cov_9.163086	CMC018.B-metaspades_092
NODE_152065_length_1081_cov_4.971116	CMC018.B-metaspades_092
NODE_152665_length_1077_cov_13.039000	CMC018.B-metaspades_092
NODE_154317_length_1067_cov_13.743434	CMC018.B-metaspades_092
NODE_157163_length_1051_cov_15.126283	CMC018.B-metaspades_092
NODE_159333_length_1039_cov_11.362786	CMC018.B-metaspades_092
NODE_160071_length_1035_cov_12.820459	CMC018.B-metaspades_092
NODE_161826_length_1026_cov_12.900948	CMC018.B-metaspades_092
NODE_165761_length_1005_cov_11.603448	CMC018.B-metaspades_092
NODE_4157_length_13784_cov_11.904793	CMC022.B-metaspades_058
NODE_5855_length_10631_cov_8.109342	CMC022.B-metaspades_058
NODE_6390_length_9963_cov_7.904815	CMC022.B-metaspades_058
NODE_7108_length_9204_cov_8.044045	CMC022.B-metaspades_058
NODE_8282_length_8243_cov_8.106539	CMC022.B-metaspades_058
NODE_9316_length_7547_cov_8.674833	CMC022.B-metaspades_058
NODE_10132_length_7094_cov_10.563916	CMC022.B-metaspades_058
NODE_10661_length_6839_cov_6.520408	CMC022.B-metaspades_058
NODE_10740_length_6801_cov_10.068412	CMC022.B-metaspades_058
NODE_12648_length_6025_cov_8.423672	CMC022.B-metaspades_058
NODE_12958_length_5913_cov_6.981151	CMC022.B-metaspades_058
NODE_13159_length_5847_cov_8.033622	CMC022.B-metaspades_058
NODE_13430_length_5762_cov_6.834125	CMC022.B-metaspades_058
NODE_13529_length_5732_cov_7.187445	CMC022.B-metaspades_058
NODE_13558_length_5724_cov_7.428723	CMC022.B-metaspades_058
NODE_13713_length_5680_cov_7.384437	CMC022.B-metaspades_058
NODE_13887_length_5632_cov_7.227183	CMC022.B-metaspades_058
NODE_14350_length_5500_cov_7.806933	CMC022.B-metaspades_058
NODE_14542_length_5446_cov_8.507543	CMC022.B-metaspades_058
NODE_15064_length_5308_cov_7.358631	CMC022.B-metaspades_058
NODE_15540_length_5190_cov_8.382750	CMC022.B-metaspades_058
NODE_16430_length_4987_cov_10.629328	CMC022.B-metaspades_058
NODE_17220_length_4821_cov_6.393128	CMC022.B-metaspades_058
NODE_17466_length_4766_cov_7.819151	CMC022.B-metaspades_058
NODE_18421_length_4585_cov_8.150399	CMC022.B-metaspades_058
NODE_18796_length_4511_cov_7.153811	CMC022.B-metaspades_058
NODE_20065_length_4295_cov_7.619725	CMC022.B-metaspades_058
NODE_20492_length_4230_cov_7.552372	CMC022.B-metaspades_058
NODE_20915_length_4166_cov_8.133284	CMC022.B-metaspades_058
NODE_21134_length_4133_cov_7.714004	CMC022.B-metaspades_058
NODE_21552_length_4073_cov_7.727728	CMC022.B-metaspades_058
NODE_22552_length_3940_cov_6.467512	CMC022.B-metaspades_058
NODE_22631_length_3929_cov_8.507529	CMC022.B-metaspades_058
NODE_22883_length_3900_cov_6.801726	CMC022.B-metaspades_058
NODE_22916_length_3896_cov_7.293532	CMC022.B-metaspades_058
NODE_22946_length_3893_cov_8.428459	CMC022.B-metaspades_058
NODE_23624_length_3811_cov_5.889930	CMC022.B-metaspades_058
NODE_23639_length_3809_cov_7.119507	CMC022.B-metaspades_058
NODE_23977_length_3766_cov_8.284088	CMC022.B-metaspades_058
NODE_24049_length_3756_cov_6.671106	CMC022.B-metaspades_058
NODE_24220_length_3735_cov_8.241115	CMC022.B-metaspades_058
NODE_24222_length_3735_cov_6.114270	CMC022.B-metaspades_058
NODE_24416_length_3714_cov_8.403354	CMC022.B-metaspades_058
NODE_24688_length_3686_cov_6.115544	CMC022.B-metaspades_058
NODE_24749_length_3681_cov_7.697003	CMC022.B-metaspades_058
NODE_25011_length_3651_cov_7.042529	CMC022.B-metaspades_058
NODE_25046_length_3647_cov_6.478711	CMC022.B-metaspades_058
NODE_25400_length_3612_cov_6.728430	CMC022.B-metaspades_058
NODE_25557_length_3594_cov_6.498152	CMC022.B-metaspades_058
NODE_25609_length_3589_cov_5.941344	CMC022.B-metaspades_058
NODE_25692_length_3582_cov_6.499287	CMC022.B-metaspades_058
NODE_25923_length_3561_cov_6.842423	CMC022.B-metaspades_058
NODE_26204_length_3532_cov_7.723589	CMC022.B-metaspades_058
NODE_27142_length_3438_cov_6.769711	CMC022.B-metaspades_058
NODE_27156_length_3436_cov_7.894314	CMC022.B-metaspades_058
NODE_27174_length_3434_cov_7.408102	CMC022.B-metaspades_058
NODE_27623_length_3393_cov_6.825090	CMC022.B-metaspades_058
NODE_28110_length_3349_cov_8.069682	CMC022.B-metaspades_058
NODE_28356_length_3325_cov_5.852217	CMC022.B-metaspades_058
NODE_28657_length_3298_cov_8.162682	CMC022.B-metaspades_058
NODE_28787_length_3286_cov_10.401371	CMC022.B-metaspades_058
NODE_28889_length_3279_cov_7.907558	CMC022.B-metaspades_058
NODE_29113_length_3262_cov_7.988383	CMC022.B-metaspades_058
NODE_29125_length_3261_cov_8.230528	CMC022.B-metaspades_058
NODE_29145_length_3259_cov_7.284412	CMC022.B-metaspades_058
NODE_29158_length_3258_cov_7.806350	CMC022.B-metaspades_058
NODE_29232_length_3252_cov_7.503307	CMC022.B-metaspades_058
NODE_30453_length_3156_cov_6.739851	CMC022.B-metaspades_058
NODE_30935_length_3117_cov_6.727961	CMC022.B-metaspades_058
