Bin	Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools	Oral_site
ERS11702749.bin.r.3	IMFFCH_04975	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702749.bin.r.3	IMFFCH_06395	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702749.bin.r.3	IMFFCH_07500	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS11702749.bin.r.3	IMFFCH_07515	-	GT2(7-164)	GT2	GT2	N	3	AC
ERS11702749.bin.r.3	IMFFCH_07530	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702749.bin.r.3	IMFFCH_08400	-	GT2(19-142)	GT2	GT2	N	3	AC
ERS11702749.bin.r.3	IMFFCH_08405	-	GT2(5-124)	GT2	GT2	N	3	AC
ERS11702749.bin.r.3	IMFFCH_08525	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702749.bin.r.3	IMFFCH_08920	-	GT2(18-152)	GT2	-	N	2	AC
ERS11702749.bin.r.3	IMFFCH_09230	-	GT2(7-144)	GT2	GT2	N	3	AC
ERS11702749.bin.r.3	IMFFCH_06650	-	-	GT28_e129	GT28	N	2	AC
ERS11702749.bin.r.3	IMFFCH_00415	-	-	-	CBM50	N	1	AC
ERS11702749.bin.r.3	IMFFCH_00585	-	-	-	GT2	N	1	AC
ERS11702749.bin.r.3	IMFFCH_00620	-	-	-	CBM50	N	1	AC
ERS11702749.bin.r.3	IMFFCH_00680	-	-	-	GT7	N	1	AC
ERS11702749.bin.r.3	IMFFCH_00870	-	-	-	GT0	N	1	AC
ERS11702749.bin.r.3	IMFFCH_00925	-	-	-	GT2	N	1	AC
ERS11702749.bin.r.3	IMFFCH_02655	-	-	-	GT4	N	1	AC
ERS11702749.bin.r.3	IMFFCH_02930	-	-	-	GT4	N	1	AC
ERS11702749.bin.r.3	IMFFCH_03025	-	-	-	GT2	N	1	AC
ERS11702749.bin.r.3	IMFFCH_03485	-	-	-	GT2	N	1	AC
ERS11702749.bin.r.3	IMFFCH_03495	-	-	-	GT2	N	1	AC
ERS11702749.bin.r.3	IMFFCH_04280	-	-	-	CBM50	N	1	AC
ERS11702749.bin.r.3	IMFFCH_07805	-	-	-	GH130	N	1	AC
ERS11702749.bin.r.3	IMFFCH_08395	-	-	-	GT4	N	1	AC
ERS11702749.bin.r.3	IMFFCH_09110	-	-	-	GT2	N	1	AC
ERS11702750.bin.r.1	MOOHOO_00825	-	GT66(22-794)	GT66_e12	GT66	N	3	AC
ERS11702750.bin.r.1	MOOHOO_01190	-	GT2(6-136)	GT2	GT2	N	3	AC
ERS11702750.bin.r.1	MOOHOO_01290	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702750.bin.r.1	MOOHOO_02555	-	CE1(11-257)	-	-	N	1	AC
ERS11702750.bin.r.1	MOOHOO_03580	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702750.bin.r.1	MOOHOO_03630	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702750.bin.r.1	MOOHOO_03645	-	GT2(7-164)	GT2	GT2	N	3	AC
ERS11702750.bin.r.1	MOOHOO_03660	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS11702750.bin.r.1	MOOHOO_03670	-	GT2(5-132)	GT2	GT2	N	3	AC
ERS11702750.bin.r.1	MOOHOO_03675	-	GT2(5-156)	GT2	-	N	2	AC
ERS11702750.bin.r.1	MOOHOO_03680	-	GT2(5-134)	GT2	-	N	2	AC
ERS11702750.bin.r.1	MOOHOO_03685	-	GT2(5-132)	GT2	-	N	2	AC
ERS11702750.bin.r.1	MOOHOO_03700	-	GT2(5-149)	GT2	-	N	2	AC
ERS11702750.bin.r.1	MOOHOO_03950	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS11702750.bin.r.1	MOOHOO_04005	-	GT2(7-124)	GT2	GT2	N	3	AC
ERS11702750.bin.r.1	MOOHOO_04010	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS11702750.bin.r.1	MOOHOO_04015	-	GT2(4-126)	GT2	GT2	N	3	AC
ERS11702750.bin.r.1	MOOHOO_04230	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS11702750.bin.r.1	MOOHOO_04790	-	GT2(19-142)	GT2	GT2	N	3	AC
ERS11702750.bin.r.1	MOOHOO_04795	-	GT2(5-124)	GT2	GT2	N	3	AC
ERS11702750.bin.r.1	MOOHOO_05945	-	GT2(5-168)	GT2	GT2	N	3	AC
ERS11702750.bin.r.1	MOOHOO_06005	-	GT83(65-424)	-	-	N	1	AC
ERS11702750.bin.r.1	MOOHOO_06110	-	GT2(11-143)	GT2	-	N	2	AC
ERS11702750.bin.r.1	MOOHOO_06340	-	AA3(2-400)	-	-	N	1	AC
ERS11702750.bin.r.1	MOOHOO_07025	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702750.bin.r.1	MOOHOO_07670	-	GT2(5-134)	GT2	GT2	N	3	AC
ERS11702750.bin.r.1	MOOHOO_07690	-	GT2(7-144)	GT2	GT2	N	3	AC
ERS11702750.bin.r.1	MOOHOO_07985	-	GT2(18-152)	GT2	-	N	2	AC
ERS11702750.bin.r.1	MOOHOO_00140	-	-	-	GT7	N	1	AC
ERS11702750.bin.r.1	MOOHOO_00200	-	-	-	CBM50	N	1	AC
ERS11702750.bin.r.1	MOOHOO_00235	-	-	-	GT2	N	1	AC
ERS11702750.bin.r.1	MOOHOO_01185	-	-	-	GT4	N	1	AC
ERS11702750.bin.r.1	MOOHOO_03690	-	-	-	GT2	N	1	AC
ERS11702750.bin.r.1	MOOHOO_03975	-	-	-	GT2	N	1	AC
ERS11702750.bin.r.1	MOOHOO_03985	-	-	-	GT2	N	1	AC
ERS11702750.bin.r.1	MOOHOO_04785	-	-	-	GT4	N	1	AC
ERS11702750.bin.r.1	MOOHOO_04805	-	-	-	GT2	N	1	AC
ERS11702750.bin.r.1	MOOHOO_05990	-	-	-	GT0	N	1	AC
ERS11702750.bin.r.1	MOOHOO_06310	-	-	-	GT4	N	1	AC
ERS11702750.bin.r.1	MOOHOO_07045	-	-	-	CBM50	N	1	AC
ERS11702750.bin.r.1	MOOHOO_07145	-	-	-	CBM50	N	1	AC
ERS11702751.bin.r.4	BMHIMO_00550	-	GT83(65-424)	-	-	N	1	AC
ERS11702751.bin.r.4	BMHIMO_00880	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS11702751.bin.r.4	BMHIMO_00945	-	GT2(11-143)	GT2	-	N	2	AC
ERS11702751.bin.r.4	BMHIMO_02195	-	GT2(5-168)	GT2	GT2	N	3	AC
ERS11702751.bin.r.4	BMHIMO_02300	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702751.bin.r.4	BMHIMO_03440	-	GT2(5-149)	GT2	-	N	2	AC
ERS11702751.bin.r.4	BMHIMO_03455	-	GT2(5-132)	GT2	-	N	2	AC
ERS11702751.bin.r.4	BMHIMO_03460	-	GT2(5-134)	GT2	-	N	2	AC
ERS11702751.bin.r.4	BMHIMO_03465	-	GT2(5-156)	GT2	-	N	2	AC
ERS11702751.bin.r.4	BMHIMO_03470	-	GT2(5-132)	GT2	GT2	N	3	AC
ERS11702751.bin.r.4	BMHIMO_04880	-	GT66(22-794)	GT66_e12	GT66	N	3	AC
ERS11702751.bin.r.4	BMHIMO_05345	-	GT81(18-243)	GT81_e6	GT81	N	3	AC
ERS11702751.bin.r.4	BMHIMO_05955	-	CE1(11-257)	-	-	N	1	AC
ERS11702751.bin.r.4	BMHIMO_06645	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702751.bin.r.4	BMHIMO_06810	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS11702751.bin.r.4	BMHIMO_06825	-	GT2(7-163)	GT2	GT2	N	3	AC
ERS11702751.bin.r.4	BMHIMO_06840	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702751.bin.r.4	BMHIMO_07230	-	AA3(2-400)	-	-	N	1	AC
ERS11702751.bin.r.4	BMHIMO_07540	-	GT2(7-132)	GT2	GT2	N	3	AC
ERS11702751.bin.r.4	BMHIMO_07545	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS11702751.bin.r.4	BMHIMO_07550	-	GT2(4-126)	GT2	GT2	N	3	AC
ERS11702751.bin.r.4	BMHIMO_07730	-	GT2(6-136)	GT2	GT2	N	3	AC
ERS11702751.bin.r.4	BMHIMO_08480	-	GT2(5-128)	GT2	GT2	N	3	AC
ERS11702751.bin.r.4	BMHIMO_08485	-	GT2(5-124)	GT2	GT2	N	3	AC
ERS11702751.bin.r.4	BMHIMO_08670	-	GT2(18-152)	GT2	-	N	2	AC
ERS11702751.bin.r.4	BMHIMO_08720	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS11702751.bin.r.4	BMHIMO_09080	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702751.bin.r.4	BMHIMO_09755	-	GT2(10-124)	GT2	-	N	2	AC
ERS11702751.bin.r.4	BMHIMO_08590	-	-	GT28_e129	GT28	N	2	AC
ERS11702751.bin.r.4	BMHIMO_00450	-	-	-	GH130	N	1	AC
ERS11702751.bin.r.4	BMHIMO_00535	-	-	-	GT0	N	1	AC
ERS11702751.bin.r.4	BMHIMO_00720	-	-	-	GT7	N	1	AC
ERS11702751.bin.r.4	BMHIMO_00780	-	-	-	CBM50	N	1	AC
ERS11702751.bin.r.4	BMHIMO_00815	-	-	-	GT2	N	1	AC
ERS11702751.bin.r.4	BMHIMO_01560	-	-	-	CBM50	N	1	AC
ERS11702751.bin.r.4	BMHIMO_02835	-	-	-	GT4	N	1	AC
ERS11702751.bin.r.4	BMHIMO_03450	-	-	-	GT2	N	1	AC
ERS11702751.bin.r.4	BMHIMO_07725	-	-	-	GT4	N	1	AC
ERS11702751.bin.r.4	BMHIMO_08475	-	-	-	GT4	N	1	AC
ERS11702751.bin.r.4	BMHIMO_08565	-	-	-	CBM50	N	1	AC
ERS11702751.bin.r.4	BMHIMO_08660	-	-	-	GT2	N	1	AC
ERS11702751.bin.r.4	BMHIMO_08745	-	-	-	GT2	N	1	AC
ERS11702751.bin.r.4	BMHIMO_08755	-	-	-	GT2	N	1	AC
ERS11702754.bin.r.1	FAHAFN_01660	-	GT81(18-243)	GT81_e6	GT81	N	3	AC
ERS11702754.bin.r.1	FAHAFN_02430	-	CE1(11-257)	-	-	N	1	AC
ERS11702754.bin.r.1	FAHAFN_02530	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS11702754.bin.r.1	FAHAFN_02575	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702754.bin.r.1	FAHAFN_02625	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS11702754.bin.r.1	FAHAFN_02640	-	GT2(7-164)	GT2	GT2	N	3	AC
ERS11702754.bin.r.1	FAHAFN_02655	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702754.bin.r.1	FAHAFN_02865	-	GT2(6-136)	GT2	GT2	N	3	AC
ERS11702754.bin.r.1	FAHAFN_03775	-	GT2(5-149)	GT2	-	N	2	AC
ERS11702754.bin.r.1	FAHAFN_03790	-	GT2(5-132)	GT2	-	N	2	AC
ERS11702754.bin.r.1	FAHAFN_03795	-	GT2(5-134)	GT2	-	N	2	AC
ERS11702754.bin.r.1	FAHAFN_03800	-	GT2(5-156)	GT2	-	N	2	AC
ERS11702754.bin.r.1	FAHAFN_03805	-	GT2(5-157)	GT2	GT2	N	3	AC
ERS11702754.bin.r.1	FAHAFN_04920	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702754.bin.r.1	FAHAFN_05245	-	GT83(65-424)	-	-	N	1	AC
ERS11702754.bin.r.1	FAHAFN_05865	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702754.bin.r.1	FAHAFN_06020	-	AA3(2-400)	-	-	N	1	AC
ERS11702754.bin.r.1	FAHAFN_06685	-	GT2(18-152)	GT2	-	N	2	AC
ERS11702754.bin.r.1	FAHAFN_07085	-	GT2(7-124)	GT2	GT2	N	3	AC
ERS11702754.bin.r.1	FAHAFN_07090	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS11702754.bin.r.1	FAHAFN_07095	-	GT2(4-126)	GT2	GT2	N	3	AC
ERS11702754.bin.r.1	FAHAFN_07170	-	GT66(22-794)	GT66_e12	GT66	N	3	AC
ERS11702754.bin.r.1	FAHAFN_07305	-	GT2(5-124)	GT2	GT2	N	3	AC
ERS11702754.bin.r.1	FAHAFN_07395	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS11702754.bin.r.1	FAHAFN_08970	-	GT2(5-168)	GT2	GT2	N	3	AC
ERS11702754.bin.r.1	FAHAFN_08975	-	GT2(7-144)	GT2	GT2	N	3	AC
ERS11702754.bin.r.1	FAHAFN_04305	-	-	GT28_e129	GT28	N	2	AC
ERS11702754.bin.r.1	FAHAFN_00040	-	-	-	CBM50	N	1	AC
ERS11702754.bin.r.1	FAHAFN_01270	-	-	-	GT7	N	1	AC
ERS11702754.bin.r.1	FAHAFN_01330	-	-	-	CBM50	N	1	AC
ERS11702754.bin.r.1	FAHAFN_01785	-	-	-	GT4	N	1	AC
ERS11702754.bin.r.1	FAHAFN_02870	-	-	-	GT4	N	1	AC
ERS11702754.bin.r.1	FAHAFN_03770	-	-	-	GT2	N	1	AC
ERS11702754.bin.r.1	FAHAFN_03785	-	-	-	GT2	N	1	AC
ERS11702754.bin.r.1	FAHAFN_05230	-	-	-	GT0	N	1	AC
ERS11702754.bin.r.1	FAHAFN_05420	-	-	-	GT4	N	1	AC
ERS11702754.bin.r.1	FAHAFN_07925	-	-	-	GT2	N	1	AC
ERS11702754.bin.r.1	FAHAFN_08345	-	-	-	GT2	N	1	AC
ERS11702754.bin.r.1	FAHAFN_08355	-	-	-	GT2	N	1	AC
ERS11702754.bin.r.1	FAHAFN_08800	-	-	-	GT2	N	1	AC
ERS11702757.bin.r.1	GLGJAG_00400	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702757.bin.r.1	GLGJAG_02485	-|-	GT2(5-154)+GT2(287-416)	GT2+GT2	GT2	N	3	AC
ERS11702757.bin.r.1	GLGJAG_02490	-|-	GT2(5-128)	GT2+GT2	GT2	N	3	AC
ERS11702757.bin.r.1	GLGJAG_02905	-	GT83(65-424)	-	-	N	1	AC
ERS11702757.bin.r.1	GLGJAG_03055	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702757.bin.r.1	GLGJAG_04205	-	AA3(2-400)	-	-	N	1	AC
ERS11702757.bin.r.1	GLGJAG_04260	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702757.bin.r.1	GLGJAG_04530	-	GT2(7-164)	GT2	GT2	N	3	AC
ERS11702757.bin.r.1	GLGJAG_04545	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702757.bin.r.1	GLGJAG_05110	-	GT2(5-132)	GT2	-	N	2	AC
ERS11702757.bin.r.1	GLGJAG_05125	-	GT2(5-149)	GT2	-	N	2	AC
ERS11702757.bin.r.1	GLGJAG_05280	-	CE1(11-257)	-	-	N	1	AC
ERS11702757.bin.r.1	GLGJAG_05985	-	GT2(6-136)	GT2	GT2	N	3	AC
ERS11702757.bin.r.1	GLGJAG_06025	-	GT2(18-158)	GT2	-	N	2	AC
ERS11702757.bin.r.1	GLGJAG_06030	-	GT2(10-153)	GT2	GT2	N	3	AC
ERS11702757.bin.r.1	GLGJAG_06040	-	GT2(17-158)	GT2	-	N	2	AC
ERS11702757.bin.r.1	GLGJAG_06120	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS11702757.bin.r.1	GLGJAG_06735	-	GT81(18-243)	GT81_e6	GT81	N	3	AC
ERS11702757.bin.r.1	GLGJAG_07275	-	GT2(5-176)	GT2	-	N	2	AC
ERS11702757.bin.r.1	GLGJAG_07365	-	GT2(11-143)	GT2	-	N	2	AC
ERS11702757.bin.r.1	GLGJAG_07660	-	GT66(22-794)	GT66_e12	GT66	N	3	AC
ERS11702757.bin.r.1	GLGJAG_07710	-	GT2(7-132)	GT2	GT2	N	3	AC
ERS11702757.bin.r.1	GLGJAG_07715	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS11702757.bin.r.1	GLGJAG_07925	-	GT2(5-124)	GT2	GT2	N	3	AC
ERS11702757.bin.r.1	GLGJAG_08520	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS11702757.bin.r.1	GLGJAG_09065	-	GT2(5-156)	GT2	-	N	2	AC
ERS11702757.bin.r.1	GLGJAG_08235	-	-	GT28_e129	-	N	1	AC
ERS11702757.bin.r.1	GLGJAG_08700	-	-	GT2	GT2	N	2	AC
ERS11702757.bin.r.1	GLGJAG_01565	-	-	-	GT4	N	1	AC
ERS11702757.bin.r.1	GLGJAG_02640	-	-	-	CBM50	N	1	AC
ERS11702757.bin.r.1	GLGJAG_02890	-	-	-	GT0	N	1	AC
ERS11702757.bin.r.1	GLGJAG_04160	-	-	-	CBM50	N	1	AC
ERS11702757.bin.r.1	GLGJAG_04460	-	-	-	GH130	N	1	AC
ERS11702757.bin.r.1	GLGJAG_04695	-	-	-	GT2	N	1	AC
ERS11702757.bin.r.1	GLGJAG_05080	-	-	-	GT7	N	1	AC
ERS11702757.bin.r.1	GLGJAG_05115	-	-	-	GT2	N	1	AC
ERS11702757.bin.r.1	GLGJAG_05990	-	-	-	GT4	N	1	AC
ERS11702757.bin.r.1	GLGJAG_06085	-	-	-	GT2	N	1	AC
ERS11702757.bin.r.1	GLGJAG_06095	-	-	-	GT2	N	1	AC
ERS11702757.bin.r.1	GLGJAG_07920	-	-	-	GT2	N	1	AC
ERS11702757.bin.r.1	GLGJAG_08165	-	-	-	GT2	N	1	AC
ERS11702757.bin.r.1	GLGJAG_08525	-	-	-	GT4	N	1	AC
ERS11702758.bin.r.1	NOIBIC_00680	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS11702758.bin.r.1	NOIBIC_01690	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702758.bin.r.1	NOIBIC_02020	-	CE1(11-257)	-	-	N	1	AC
ERS11702758.bin.r.1	NOIBIC_02365	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702758.bin.r.1	NOIBIC_02380	-	GT2(7-164)	GT2	GT2	N	3	AC
ERS11702758.bin.r.1	NOIBIC_02395	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS11702758.bin.r.1	NOIBIC_02750	-	GT2(5-168)	GT2	GT2	N	3	AC
ERS11702758.bin.r.1	NOIBIC_04105	-	GT83(65-424)	-	-	N	1	AC
ERS11702758.bin.r.1	NOIBIC_04305	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702758.bin.r.1	NOIBIC_04690	-	GT2(19-142)	GT2	GT2	N	3	AC
ERS11702758.bin.r.1	NOIBIC_05080	-	AA3(2-400)	-	-	N	1	AC
ERS11702758.bin.r.1	NOIBIC_05145	-	GT2(5-149)	GT2	-	N	2	AC
ERS11702758.bin.r.1	NOIBIC_05160	-	GT2(5-132)	GT2	-	N	2	AC
ERS11702758.bin.r.1	NOIBIC_05165	-	GT2(5-134)	GT2	-	N	2	AC
ERS11702758.bin.r.1	NOIBIC_05170	-	GT2(5-156)	GT2	-	N	2	AC
ERS11702758.bin.r.1	NOIBIC_05250	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS11702758.bin.r.1	NOIBIC_05295	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702758.bin.r.1	NOIBIC_06135	-	GT2(4-126)	GT2	GT2	N	3	AC
ERS11702758.bin.r.1	NOIBIC_06140	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS11702758.bin.r.1	NOIBIC_06145	-	GT2(7-124)	GT2	GT2	N	3	AC
ERS11702758.bin.r.1	NOIBIC_06370	-	GT81(18-243)	GT81_e6	GT81	N	3	AC
ERS11702758.bin.r.1	NOIBIC_06665	-	GT2(7-144)	GT2	GT2	N	3	AC
ERS11702758.bin.r.1	NOIBIC_07120	-	GT2(6-136)	GT2	GT2	N	3	AC
ERS11702758.bin.r.1	NOIBIC_07170	-	GT66(22-794)	GT66_e12	GT66	N	3	AC
ERS11702758.bin.r.1	NOIBIC_07325	-	GT2(18-152)	GT2	-	N	2	AC
ERS11702758.bin.r.1	NOIBIC_05880	-	-	GT28_e129	GT28	N	2	AC
ERS11702758.bin.r.1	NOIBIC_00590	-	-	-	GT7	N	1	AC
ERS11702758.bin.r.1	NOIBIC_00625	-	-	-	GT2	N	1	AC
ERS11702758.bin.r.1	NOIBIC_03000	-	-	-	CBM50	N	1	AC
ERS11702758.bin.r.1	NOIBIC_03690	-	-	-	GT4	N	1	AC
ERS11702758.bin.r.1	NOIBIC_04090	-	-	-	GT0	N	1	AC
ERS11702758.bin.r.1	NOIBIC_04695	-	-	-	GT4	N	1	AC
ERS11702758.bin.r.1	NOIBIC_04920	-	-	-	GH130	N	1	AC
ERS11702758.bin.r.1	NOIBIC_05155	-	-	-	GT2	N	1	AC
ERS11702758.bin.r.1	NOIBIC_05275	-	-	-	GT2	N	1	AC
ERS11702758.bin.r.1	NOIBIC_06075	-	-	-	CBM50	N	1	AC
ERS11702758.bin.r.1	NOIBIC_06275	-	-	-	GT2	N	1	AC
ERS11702758.bin.r.1	NOIBIC_06960	-	-	-	CBM50	N	1	AC
ERS11702758.bin.r.1	NOIBIC_07125	-	-	-	GT4	N	1	AC
ERS11702758.bin.r.1	NOIBIC_08565	-	-	-	GT2	N	1	AC
ERS11702758.bin.r.1	NOIBIC_08670	-	-	-	GT2	N	1	AC
ERS11702760.bin.r.1	FALFLM_00015	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702760.bin.r.1	FALFLM_00030	-	GT2(7-164)	GT2	GT2	N	3	AC
ERS11702760.bin.r.1	FALFLM_00440	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS11702760.bin.r.1	FALFLM_00480	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS11702760.bin.r.1	FALFLM_01830	-	GT2(19-142)	GT2	GT2	N	3	AC
ERS11702760.bin.r.1	FALFLM_02240	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702760.bin.r.1	FALFLM_02455	-	GT2(5-168)	GT2	GT2	N	3	AC
ERS11702760.bin.r.1	FALFLM_03025	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702760.bin.r.1	FALFLM_03645	-	GT2(6-136)	GT2	GT2	N	3	AC
ERS11702760.bin.r.1	FALFLM_05000	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702760.bin.r.1	FALFLM_03305	-	-	GT28_e129	GT28	N	2	AC
ERS11702760.bin.r.1	FALFLM_00175	-	-	-	CBM50	N	1	AC
ERS11702760.bin.r.1	FALFLM_01200	-	-	-	GT2	N	1	AC
ERS11702760.bin.r.1	FALFLM_01690	-	-	-	GT2	N	1	AC
ERS11702760.bin.r.1	FALFLM_04405	-	-	-	GH130	N	1	AC
ERS11702762.bin.r.4	DAHPDA_00630	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702762.bin.r.4	DAHPDA_00830	-	GT81(18-243)	GT81_e6	GT81	N	3	AC
ERS11702762.bin.r.4	DAHPDA_01165	-	GT66(22-794)	GT66_e12	GT66	N	3	AC
ERS11702762.bin.r.4	DAHPDA_02095	-	AA3(2-400)	-	-	N	1	AC
ERS11702762.bin.r.4	DAHPDA_02175	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS11702762.bin.r.4	DAHPDA_02720	-	GT2(6-136)	GT2	GT2	N	3	AC
ERS11702762.bin.r.4	DAHPDA_03670	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702762.bin.r.4	DAHPDA_05295	-	CE1(11-257)	-	-	N	1	AC
ERS11702762.bin.r.4	DAHPDA_05705	-	GT2(7-144)	GT2	GT2	N	3	AC
ERS11702762.bin.r.4	DAHPDA_05895	-	GT2(5-157)	GT2	GT2	N	3	AC
ERS11702762.bin.r.4	DAHPDA_05900	-	GT2(5-156)	GT2	-	N	2	AC
ERS11702762.bin.r.4	DAHPDA_05905	-	GT2(5-134)	GT2	-	N	2	AC
ERS11702762.bin.r.4	DAHPDA_05910	-	GT2(5-132)	GT2	-	N	2	AC
ERS11702762.bin.r.4	DAHPDA_05925	-	GT2(5-149)	GT2	-	N	2	AC
ERS11702762.bin.r.4	DAHPDA_06020	-	GT2(5-168)	GT2	GT2	N	3	AC
ERS11702762.bin.r.4	DAHPDA_06215	-	GT83(65-424)	-	-	N	1	AC
ERS11702762.bin.r.4	DAHPDA_06480	-	GT2(7-132)	GT2	GT2	N	3	AC
ERS11702762.bin.r.4	DAHPDA_06535	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS11702762.bin.r.4	DAHPDA_07280	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS11702762.bin.r.4	DAHPDA_08045	-	GT2(18-152)	GT2	-	N	2	AC
ERS11702762.bin.r.4	DAHPDA_08205	-	GT2(11-143)	GT2	-	N	2	AC
ERS11702762.bin.r.4	DAHPDA_08425	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702762.bin.r.4	DAHPDA_08560	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702762.bin.r.4	DAHPDA_08685	-	GT2(4-126)	GT2	GT2	N	3	AC
ERS11702762.bin.r.4	DAHPDA_09115	-	GT2(5-124)	GT2	GT2	N	3	AC
ERS11702762.bin.r.4	DAHPDA_09120	-	GT2(19-142)	GT2	GT2	N	3	AC
ERS11702762.bin.r.4	DAHPDA_09360	-	GT2(5-134)	GT2	GT2	N	3	AC
ERS11702762.bin.r.4	DAHPDA_06155	-	-	GT28_e129	GT28	N	2	AC
ERS11702762.bin.r.4	DAHPDA_01315	-	-	-	CBM50	N	1	AC
ERS11702762.bin.r.4	DAHPDA_02725	-	-	-	GT4	N	1	AC
ERS11702762.bin.r.4	DAHPDA_02965	-	-	-	CBM50	N	1	AC
ERS11702762.bin.r.4	DAHPDA_04810	-	-	-	GT4	N	1	AC
ERS11702762.bin.r.4	DAHPDA_05585	-	-	-	CBM50	N	1	AC
ERS11702762.bin.r.4	DAHPDA_05620	-	-	-	GT2	N	1	AC
ERS11702762.bin.r.4	DAHPDA_05915	-	-	-	GT2	N	1	AC
ERS11702762.bin.r.4	DAHPDA_06200	-	-	-	GT0	N	1	AC
ERS11702762.bin.r.4	DAHPDA_06500	-	-	-	GT2	N	1	AC
ERS11702762.bin.r.4	DAHPDA_06510	-	-	-	GT2	N	1	AC
ERS11702762.bin.r.4	DAHPDA_06785	-	-	-	GT7	N	1	AC
ERS11702762.bin.r.4	DAHPDA_08615	-	-	-	GH130	N	1	AC
ERS11702763.bin.r.1	FACINM_01065	-	GT66(22-794)	GT66_e12	GT66	N	3	AC
ERS11702763.bin.r.1	FACINM_01945	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702763.bin.r.1	FACINM_02090	-	AA3(2-400)	-	-	N	1	AC
ERS11702763.bin.r.1	FACINM_02205	-	GT83(65-424)	-	-	N	1	AC
ERS11702763.bin.r.1	FACINM_03620	-	GT2(5-168)	GT2	GT2	N	3	AC
ERS11702763.bin.r.1	FACINM_04645	-	CE1(11-257)	-	-	N	1	AC
ERS11702763.bin.r.1	FACINM_05745	-	GT2(6-136)	GT2	GT2	N	3	AC
ERS11702763.bin.r.1	FACINM_06305	-	GT2(19-142)	GT2	GT2	N	3	AC
ERS11702763.bin.r.1	FACINM_06310	-	GT2(5-124)	GT2	GT2	N	3	AC
