Contig	MAG
NODE_346_length_52809_cov_38.453861	CMC024.B-metaspades_044
NODE_413_length_47961_cov_38.845314	CMC024.B-metaspades_044
NODE_425_length_46986_cov_37.650302	CMC024.B-metaspades_044
NODE_468_length_44883_cov_42.061733	CMC024.B-metaspades_044
NODE_534_length_41357_cov_39.676308	CMC024.B-metaspades_044
NODE_678_length_36705_cov_38.934940	CMC024.B-metaspades_044
NODE_774_length_34368_cov_40.313114	CMC024.B-metaspades_044
NODE_856_length_32633_cov_37.744317	CMC024.B-metaspades_044
NODE_1080_length_28369_cov_36.623392	CMC024.B-metaspades_044
NODE_1122_length_27689_cov_39.598363	CMC024.B-metaspades_044
NODE_1515_length_23351_cov_37.620005	CMC024.B-metaspades_044
NODE_1593_length_22731_cov_34.898473	CMC024.B-metaspades_044
NODE_1693_length_21853_cov_37.677673	CMC024.B-metaspades_044
NODE_2803_length_16224_cov_39.108503	CMC024.B-metaspades_044
NODE_4236_length_12609_cov_37.285669	CMC024.B-metaspades_044
NODE_4480_length_12187_cov_36.616185	CMC024.B-metaspades_044
NODE_4674_length_11873_cov_38.288657	CMC024.B-metaspades_044
NODE_5008_length_11343_cov_37.967602	CMC024.B-metaspades_044
NODE_5541_length_10671_cov_36.960638	CMC024.B-metaspades_044
NODE_5646_length_10539_cov_39.321927	CMC024.B-metaspades_044
NODE_6314_length_9761_cov_37.913879	CMC024.B-metaspades_044
NODE_6853_length_9240_cov_41.439594	CMC024.B-metaspades_044
NODE_10066_length_7207_cov_38.505189	CMC024.B-metaspades_044
NODE_13471_length_5995_cov_39.589388	CMC024.B-metaspades_044
NODE_14716_length_5663_cov_39.124060	CMC024.B-metaspades_044
NODE_57311_length_2328_cov_41.992448	CMC024.B-metaspades_044
NODE_64_length_89415_cov_8.652354	CMC025.B-metaspades_030
NODE_73_length_83866_cov_8.846567	CMC025.B-metaspades_030
NODE_88_length_77409_cov_9.002573	CMC025.B-metaspades_030
NODE_94_length_75832_cov_8.779579	CMC025.B-metaspades_030
NODE_108_length_71544_cov_8.856059	CMC025.B-metaspades_030
NODE_217_length_53083_cov_8.263385	CMC025.B-metaspades_030
NODE_300_length_45717_cov_8.407647	CMC025.B-metaspades_030
NODE_303_length_45606_cov_7.770125	CMC025.B-metaspades_030
NODE_321_length_44245_cov_7.989336	CMC025.B-metaspades_030
NODE_326_length_43925_cov_9.376368	CMC025.B-metaspades_030
NODE_334_length_42954_cov_7.825617	CMC025.B-metaspades_030
NODE_377_length_40391_cov_8.223446	CMC025.B-metaspades_030
NODE_477_length_35985_cov_8.586165	CMC025.B-metaspades_030
NODE_778_length_28825_cov_8.415055	CMC025.B-metaspades_030
NODE_933_length_26501_cov_9.193725	CMC025.B-metaspades_030
NODE_970_length_26045_cov_8.645641	CMC025.B-metaspades_030
NODE_1086_length_24300_cov_8.818231	CMC025.B-metaspades_030
NODE_1125_length_23799_cov_7.293019	CMC025.B-metaspades_030
NODE_1145_length_23576_cov_8.285119	CMC025.B-metaspades_030
NODE_1157_length_23428_cov_8.101923	CMC025.B-metaspades_030
NODE_1249_length_22469_cov_8.019516	CMC025.B-metaspades_030
NODE_1301_length_21962_cov_8.104044	CMC025.B-metaspades_030
NODE_1373_length_21241_cov_8.237857	CMC025.B-metaspades_030
NODE_1534_length_19949_cov_8.169988	CMC025.B-metaspades_030
NODE_2011_length_17259_cov_8.495693	CMC025.B-metaspades_030
NODE_2024_length_17191_cov_8.154143	CMC025.B-metaspades_030
NODE_2179_length_16472_cov_7.581458	CMC025.B-metaspades_030
NODE_2816_length_14294_cov_7.431385	CMC025.B-metaspades_030
NODE_2970_length_13811_cov_7.591525	CMC025.B-metaspades_030
NODE_3042_length_13636_cov_7.041891	CMC025.B-metaspades_030
NODE_4102_length_11283_cov_6.949848	CMC025.B-metaspades_030
NODE_4166_length_11192_cov_9.340621	CMC025.B-metaspades_030
NODE_4450_length_10740_cov_8.322705	CMC025.B-metaspades_030
NODE_4622_length_10492_cov_9.060874	CMC025.B-metaspades_030
NODE_4781_length_10281_cov_8.133673	CMC025.B-metaspades_030
NODE_5145_length_9756_cov_8.782829	CMC025.B-metaspades_030
NODE_5180_length_9710_cov_8.649642	CMC025.B-metaspades_030
NODE_5504_length_9315_cov_8.014072	CMC025.B-metaspades_030
NODE_5578_length_9233_cov_8.382263	CMC025.B-metaspades_030
NODE_5861_length_8926_cov_6.869477	CMC025.B-metaspades_030
NODE_6277_length_8550_cov_8.073882	CMC025.B-metaspades_030
NODE_7076_length_7906_cov_7.170009	CMC025.B-metaspades_030
NODE_7886_length_7361_cov_7.885914	CMC025.B-metaspades_030
NODE_7958_length_7311_cov_8.109483	CMC025.B-metaspades_030
NODE_8006_length_7285_cov_8.412181	CMC025.B-metaspades_030
NODE_8510_length_6983_cov_7.131480	CMC025.B-metaspades_030
NODE_8600_length_6935_cov_6.887285	CMC025.B-metaspades_030
NODE_8939_length_6764_cov_9.152983	CMC025.B-metaspades_030
NODE_9804_length_6353_cov_8.375558	CMC025.B-metaspades_030
NODE_9904_length_6303_cov_5.521523	CMC025.B-metaspades_030
NODE_10217_length_6180_cov_7.802392	CMC025.B-metaspades_030
NODE_10450_length_6094_cov_7.295662	CMC025.B-metaspades_030
NODE_12711_length_5320_cov_7.647912	CMC025.B-metaspades_030
NODE_15370_length_4659_cov_6.993234	CMC025.B-metaspades_030
NODE_16085_length_4518_cov_8.407566	CMC025.B-metaspades_030
NODE_17045_length_4338_cov_7.689275	CMC025.B-metaspades_030
NODE_17266_length_4299_cov_8.192089	CMC025.B-metaspades_030
NODE_17945_length_4183_cov_7.906235	CMC025.B-metaspades_030
NODE_18181_length_4143_cov_6.986965	CMC025.B-metaspades_030
NODE_19341_length_3970_cov_7.256101	CMC025.B-metaspades_030
NODE_19380_length_3965_cov_7.912294	CMC025.B-metaspades_030
NODE_19741_length_3914_cov_6.616888	CMC025.B-metaspades_030
NODE_21879_length_3637_cov_9.041011	CMC025.B-metaspades_030
NODE_21922_length_3631_cov_7.241418	CMC025.B-metaspades_030
NODE_23065_length_3500_cov_8.220567	CMC025.B-metaspades_030
NODE_23249_length_3479_cov_7.307466	CMC025.B-metaspades_030
NODE_24194_length_3385_cov_7.996675	CMC025.B-metaspades_030
NODE_26263_length_3190_cov_7.633473	CMC025.B-metaspades_030
NODE_27398_length_3097_cov_8.438079	CMC025.B-metaspades_030
NODE_29203_length_2962_cov_8.586482	CMC025.B-metaspades_030
NODE_30389_length_2876_cov_9.828510	CMC025.B-metaspades_030
NODE_46006_length_2107_cov_9.433005	CMC025.B-metaspades_030
NODE_51731_length_1926_cov_6.888048	CMC025.B-metaspades_030
NODE_54081_length_1863_cov_22.688130	CMC025.B-metaspades_030
NODE_54587_length_1850_cov_14.093063	CMC025.B-metaspades_030
NODE_57590_length_1776_cov_21.195409	CMC025.B-metaspades_030
NODE_1_length_684618_cov_42.103236	CMC026.B-metaspades_018
NODE_26_length_150459_cov_38.179982	CMC026.B-metaspades_018
NODE_28_length_148131_cov_43.216455	CMC026.B-metaspades_018
NODE_47_length_120512_cov_40.900386	CMC026.B-metaspades_018
NODE_80_length_97183_cov_44.092003	CMC026.B-metaspades_018
NODE_100_length_84388_cov_41.524166	CMC026.B-metaspades_018
NODE_109_length_80061_cov_39.020529	CMC026.B-metaspades_018
NODE_266_length_49650_cov_45.391564	CMC026.B-metaspades_018
NODE_605_length_32481_cov_37.023762	CMC026.B-metaspades_018
NODE_622_length_31997_cov_43.622494	CMC026.B-metaspades_018
NODE_1866_length_16781_cov_39.202706	CMC026.B-metaspades_018
NODE_5114_length_8830_cov_37.076545	CMC026.B-metaspades_018
NODE_8813_length_6307_cov_34.087801	CMC026.B-metaspades_018
NODE_389_length_41181_cov_6.108967	CMC027.B-metaspades_016
NODE_641_length_33210_cov_6.009839	CMC027.B-metaspades_016
NODE_702_length_31777_cov_6.102397	CMC027.B-metaspades_016
NODE_811_length_29770_cov_5.975651	CMC027.B-metaspades_016
NODE_889_length_28129_cov_6.082026	CMC027.B-metaspades_016
NODE_920_length_27610_cov_6.387135	CMC027.B-metaspades_016
NODE_1140_length_24633_cov_5.421323	CMC027.B-metaspades_016
NODE_1189_length_24070_cov_6.055308	CMC027.B-metaspades_016
NODE_1307_length_22940_cov_5.666229	CMC027.B-metaspades_016
NODE_1615_length_20594_cov_5.941512	CMC027.B-metaspades_016
NODE_1633_length_20482_cov_5.783975	CMC027.B-metaspades_016
NODE_1753_length_19777_cov_5.448020	CMC027.B-metaspades_016
NODE_1934_length_18623_cov_6.120080	CMC027.B-metaspades_016
NODE_2037_length_18086_cov_6.030096	CMC027.B-metaspades_016
NODE_2354_length_16615_cov_5.353126	CMC027.B-metaspades_016
NODE_2440_length_16318_cov_6.186873	CMC027.B-metaspades_016
NODE_2515_length_16116_cov_5.962903	CMC027.B-metaspades_016
NODE_2664_length_15587_cov_6.135590	CMC027.B-metaspades_016
NODE_2802_length_15103_cov_6.161587	CMC027.B-metaspades_016
NODE_3042_length_14465_cov_5.619266	CMC027.B-metaspades_016
NODE_3465_length_13543_cov_6.127803	CMC027.B-metaspades_016
NODE_3513_length_13455_cov_5.553147	CMC027.B-metaspades_016
NODE_3515_length_13454_cov_5.589445	CMC027.B-metaspades_016
NODE_3729_length_13018_cov_5.913994	CMC027.B-metaspades_016
NODE_3908_length_12642_cov_5.683088	CMC027.B-metaspades_016
NODE_3994_length_12478_cov_6.474478	CMC027.B-metaspades_016
NODE_4362_length_11829_cov_6.385126	CMC027.B-metaspades_016
NODE_4377_length_11798_cov_6.458323	CMC027.B-metaspades_016
NODE_4383_length_11793_cov_5.206897	CMC027.B-metaspades_016
NODE_4436_length_11685_cov_5.946847	CMC027.B-metaspades_016
NODE_4540_length_11522_cov_6.155177	CMC027.B-metaspades_016
NODE_4875_length_11025_cov_5.311198	CMC027.B-metaspades_016
NODE_5002_length_10885_cov_5.005089	CMC027.B-metaspades_016
NODE_5052_length_10826_cov_4.666202	CMC027.B-metaspades_016
NODE_5105_length_10755_cov_5.826559	CMC027.B-metaspades_016
NODE_5196_length_10657_cov_5.367013	CMC027.B-metaspades_016
NODE_5486_length_10299_cov_6.876149	CMC027.B-metaspades_016
NODE_5513_length_10273_cov_5.798941	CMC027.B-metaspades_016
NODE_5517_length_10270_cov_6.176984	CMC027.B-metaspades_016
NODE_5686_length_10084_cov_5.351954	CMC027.B-metaspades_016
NODE_5872_length_9879_cov_6.267190	CMC027.B-metaspades_016
NODE_5936_length_9819_cov_6.820160	CMC027.B-metaspades_016
NODE_5981_length_9784_cov_6.282271	CMC027.B-metaspades_016
NODE_6099_length_9638_cov_6.237423	CMC027.B-metaspades_016
NODE_6341_length_9398_cov_5.489540	CMC027.B-metaspades_016
NODE_6472_length_9292_cov_5.601845	CMC027.B-metaspades_016
NODE_6607_length_9192_cov_5.963686	CMC027.B-metaspades_016
NODE_6720_length_9110_cov_6.082697	CMC027.B-metaspades_016
NODE_6808_length_9026_cov_5.860320	CMC027.B-metaspades_016
NODE_6848_length_8988_cov_5.902480	CMC027.B-metaspades_016
NODE_7308_length_8645_cov_5.530345	CMC027.B-metaspades_016
NODE_7553_length_8464_cov_6.006081	CMC027.B-metaspades_016
NODE_7826_length_8272_cov_5.731056	CMC027.B-metaspades_016
NODE_8160_length_8032_cov_6.193463	CMC027.B-metaspades_016
NODE_8167_length_8024_cov_5.971436	CMC027.B-metaspades_016
NODE_8480_length_7845_cov_6.002317	CMC027.B-metaspades_016
NODE_8500_length_7832_cov_5.035074	CMC027.B-metaspades_016
NODE_8578_length_7784_cov_5.922668	CMC027.B-metaspades_016
NODE_8598_length_7772_cov_5.917349	CMC027.B-metaspades_016
NODE_8731_length_7695_cov_5.659491	CMC027.B-metaspades_016
NODE_8797_length_7664_cov_5.874654	CMC027.B-metaspades_016
NODE_8885_length_7622_cov_5.781180	CMC027.B-metaspades_016
NODE_9136_length_7487_cov_5.873279	CMC027.B-metaspades_016
NODE_9158_length_7478_cov_5.696122	CMC027.B-metaspades_016
NODE_9347_length_7395_cov_6.209483	CMC027.B-metaspades_016
NODE_9580_length_7292_cov_5.360499	CMC027.B-metaspades_016
NODE_9609_length_7278_cov_6.099292	CMC027.B-metaspades_016
NODE_9841_length_7176_cov_5.804761	CMC027.B-metaspades_016
NODE_9900_length_7152_cov_4.965654	CMC027.B-metaspades_016
NODE_10471_length_6896_cov_5.364716	CMC027.B-metaspades_016
NODE_11368_length_6566_cov_6.133765	CMC027.B-metaspades_016
NODE_11697_length_6449_cov_5.495606	CMC027.B-metaspades_016
NODE_12027_length_6350_cov_6.168500	CMC027.B-metaspades_016
NODE_12673_length_6157_cov_6.024836	CMC027.B-metaspades_016
NODE_12697_length_6152_cov_6.639506	CMC027.B-metaspades_016
NODE_12837_length_6104_cov_6.696366	CMC027.B-metaspades_016
NODE_13032_length_6046_cov_5.041883	CMC027.B-metaspades_016
NODE_13354_length_5959_cov_5.698062	CMC027.B-metaspades_016
NODE_13682_length_5866_cov_6.140957	CMC027.B-metaspades_016
NODE_13934_length_5801_cov_6.536164	CMC027.B-metaspades_016
NODE_14522_length_5656_cov_5.251479	CMC027.B-metaspades_016
NODE_14773_length_5595_cov_6.135738	CMC027.B-metaspades_016
NODE_15785_length_5359_cov_5.521772	CMC027.B-metaspades_016
NODE_16154_length_5283_cov_6.359201	CMC027.B-metaspades_016
NODE_16586_length_5193_cov_5.696247	CMC027.B-metaspades_016
NODE_17023_length_5097_cov_5.678088	CMC027.B-metaspades_016
NODE_18049_length_4916_cov_5.892333	CMC027.B-metaspades_016
NODE_18104_length_4907_cov_5.585093	CMC027.B-metaspades_016
NODE_18124_length_4904_cov_5.883986	CMC027.B-metaspades_016
NODE_18640_length_4823_cov_5.673620	CMC027.B-metaspades_016
NODE_18713_length_4811_cov_5.069075	CMC027.B-metaspades_016
NODE_18735_length_4808_cov_5.898119	CMC027.B-metaspades_016
NODE_19109_length_4747_cov_5.793790	CMC027.B-metaspades_016
NODE_19387_length_4702_cov_5.485189	CMC027.B-metaspades_016
NODE_19916_length_4621_cov_5.451144	CMC027.B-metaspades_016
NODE_20599_length_4524_cov_5.230942	CMC027.B-metaspades_016
NODE_20610_length_4523_cov_6.115385	CMC027.B-metaspades_016
NODE_20880_length_4489_cov_7.549411	CMC027.B-metaspades_016
NODE_22200_length_4322_cov_5.038634	CMC027.B-metaspades_016
NODE_22241_length_4317_cov_5.706132	CMC027.B-metaspades_016
NODE_22307_length_4309_cov_5.491257	CMC027.B-metaspades_016
NODE_23017_length_4219_cov_5.319169	CMC027.B-metaspades_016
NODE_23843_length_4121_cov_5.600643	CMC027.B-metaspades_016
NODE_24189_length_4084_cov_5.409034	CMC027.B-metaspades_016
NODE_25367_length_3961_cov_5.992791	CMC027.B-metaspades_016
NODE_25505_length_3946_cov_5.929698	CMC027.B-metaspades_016
NODE_25552_length_3941_cov_6.104037	CMC027.B-metaspades_016
NODE_26146_length_3881_cov_5.291798	CMC027.B-metaspades_016
NODE_27052_length_3796_cov_5.819037	CMC027.B-metaspades_016
NODE_27364_length_3764_cov_6.475183	CMC027.B-metaspades_016
NODE_27729_length_3732_cov_5.521477	CMC027.B-metaspades_016
NODE_28278_length_3687_cov_4.542659	CMC027.B-metaspades_016
NODE_28301_length_3685_cov_5.893293	CMC027.B-metaspades_016
NODE_28420_length_3674_cov_5.909925	CMC027.B-metaspades_016
NODE_28953_length_3626_cov_5.500141	CMC027.B-metaspades_016
NODE_29403_length_3588_cov_6.135859	CMC027.B-metaspades_016
NODE_29836_length_3554_cov_5.958010	CMC027.B-metaspades_016
NODE_30374_length_3513_cov_6.671420	CMC027.B-metaspades_016
NODE_31772_length_3406_cov_4.743467	CMC027.B-metaspades_016
NODE_32318_length_3367_cov_4.097872	CMC027.B-metaspades_016
NODE_33172_length_3310_cov_5.808537	CMC027.B-metaspades_016
NODE_34672_length_3215_cov_4.885915	CMC027.B-metaspades_016
NODE_35509_length_3165_cov_6.050194	CMC027.B-metaspades_016
NODE_36015_length_3134_cov_4.684658	CMC027.B-metaspades_016
NODE_42581_length_2796_cov_5.379184	CMC027.B-metaspades_016
NODE_42752_length_2788_cov_6.153080	CMC027.B-metaspades_016
NODE_42845_length_2783_cov_7.264597	CMC027.B-metaspades_016
NODE_43452_length_2756_cov_4.829414	CMC027.B-metaspades_016
NODE_45463_length_2669_cov_6.025077	CMC027.B-metaspades_016
NODE_47427_length_2593_cov_5.356518	CMC027.B-metaspades_016
NODE_50164_length_2497_cov_5.025620	CMC027.B-metaspades_016
NODE_51408_length_2456_cov_6.387137	CMC027.B-metaspades_016
NODE_51750_length_2444_cov_4.858471	CMC027.B-metaspades_016
NODE_52970_length_2404_cov_5.876235	CMC027.B-metaspades_016
NODE_56696_length_2294_cov_4.343257	CMC027.B-metaspades_016
NODE_58107_length_2255_cov_6.051423	CMC027.B-metaspades_016
NODE_60772_length_2183_cov_5.748813	CMC027.B-metaspades_016
NODE_61319_length_2169_cov_5.337954	CMC027.B-metaspades_016
NODE_62408_length_2140_cov_5.494910	CMC027.B-metaspades_016
NODE_67535_length_2020_cov_5.277406	CMC027.B-metaspades_016
NODE_68264_length_2004_cov_6.195122	CMC027.B-metaspades_016
NODE_68893_length_1991_cov_6.460293	CMC027.B-metaspades_016
NODE_70057_length_1967_cov_4.734392	CMC027.B-metaspades_016
NODE_71971_length_1931_cov_4.291802	CMC027.B-metaspades_016
NODE_81790_length_1762_cov_4.816024	CMC027.B-metaspades_016
NODE_84107_length_1726_cov_3.540934	CMC027.B-metaspades_016
NODE_84954_length_1713_cov_5.860024	CMC027.B-metaspades_016
NODE_86601_length_1689_cov_5.341191	CMC027.B-metaspades_016
NODE_86818_length_1686_cov_4.500311	CMC027.B-metaspades_016
NODE_107722_length_1440_cov_5.077770	CMC027.B-metaspades_016
NODE_108321_length_1434_cov_5.521739	CMC027.B-metaspades_016
NODE_112664_length_1393_cov_10.073708	CMC027.B-metaspades_016
NODE_143332_length_1163_cov_5.014733	CMC027.B-metaspades_016
NODE_160018_length_1070_cov_3.219537	CMC027.B-metaspades_016
NODE_4_length_459834_cov_267.539820	CMC035.B-metaspades_025
NODE_15_length_253591_cov_263.934789	CMC035.B-metaspades_025
NODE_65_length_136484_cov_267.759976	CMC035.B-metaspades_025
NODE_80_length_123551_cov_270.079085	CMC035.B-metaspades_025
NODE_88_length_120610_cov_257.728498	CMC035.B-metaspades_025
NODE_147_length_89745_cov_264.011398	CMC035.B-metaspades_025
NODE_180_length_80913_cov_253.230825	CMC035.B-metaspades_025
NODE_218_length_70578_cov_271.786372	CMC035.B-metaspades_025
NODE_503_length_44950_cov_257.603971	CMC035.B-metaspades_025
NODE_2625_length_16530_cov_255.780283	CMC035.B-metaspades_025
NODE_5342_length_10197_cov_254.809980	CMC035.B-metaspades_025
NODE_46_length_140562_cov_26.559967	CMC038.A-metaspades_014
NODE_52_length_133053_cov_26.822667	CMC038.A-metaspades_014
NODE_62_length_121012_cov_26.497565	CMC038.A-metaspades_014
NODE_64_length_118549_cov_27.957754	CMC038.A-metaspades_014
NODE_116_length_85495_cov_25.440762	CMC038.A-metaspades_014
NODE_129_length_80508_cov_25.228792	CMC038.A-metaspades_014
NODE_139_length_76207_cov_27.301694	CMC038.A-metaspades_014
NODE_141_length_75765_cov_27.566827	CMC038.A-metaspades_014
NODE_169_length_66757_cov_28.311158	CMC038.A-metaspades_014
NODE_200_length_59335_cov_26.525026	CMC038.A-metaspades_014
NODE_376_length_43840_cov_25.579394	CMC038.A-metaspades_014
NODE_497_length_37709_cov_26.737697	CMC038.A-metaspades_014
NODE_509_length_37516_cov_29.739096	CMC038.A-metaspades_014
NODE_673_length_32124_cov_25.609137	CMC038.A-metaspades_014
NODE_719_length_31021_cov_28.883305	CMC038.A-metaspades_014
NODE_813_length_28897_cov_26.938723	CMC038.A-metaspades_014
NODE_960_length_26611_cov_26.512738	CMC038.A-metaspades_014
NODE_1125_length_24281_cov_25.347009	CMC038.A-metaspades_014
NODE_1212_length_23296_cov_25.187174	CMC038.A-metaspades_014
NODE_1608_length_19723_cov_25.122213	CMC038.A-metaspades_014
NODE_1756_length_18865_cov_23.528689	CMC038.A-metaspades_014
NODE_2257_length_16351_cov_25.113924	CMC038.A-metaspades_014
NODE_2777_length_14558_cov_43.935364	CMC038.A-metaspades_014
NODE_3826_length_12128_cov_25.490748	CMC038.A-metaspades_014
NODE_4253_length_11351_cov_26.394625	CMC038.A-metaspades_014
NODE_4681_length_10655_cov_27.541879	CMC038.A-metaspades_014
NODE_6462_length_8636_cov_28.899404	CMC038.A-metaspades_014
NODE_9852_length_6629_cov_25.797466	CMC038.A-metaspades_014
NODE_23558_length_3787_cov_24.082557	CMC038.A-metaspades_014
NODE_74323_length_1713_cov_19.374083	CMC038.A-metaspades_014
NODE_115889_length_1240_cov_28.418745	CMC038.A-metaspades_014
NODE_6_length_266888_cov_305.667056	CMC038.B-metaspades_037
NODE_17_length_189291_cov_300.550525	CMC038.B-metaspades_037
NODE_33_length_156004_cov_284.504082	CMC038.B-metaspades_037
NODE_45_length_140532_cov_290.477391	CMC038.B-metaspades_037
NODE_52_length_135182_cov_298.445231	CMC038.B-metaspades_037
NODE_127_length_97086_cov_296.327021	CMC038.B-metaspades_037
NODE_205_length_80508_cov_285.533849	CMC038.B-metaspades_037
NODE_270_length_69976_cov_291.228959	CMC038.B-metaspades_037
NODE_320_length_64243_cov_294.177430	CMC038.B-metaspades_037
NODE_602_length_46096_cov_306.205828	CMC038.B-metaspades_037
NODE_640_length_44746_cov_290.019432	CMC038.B-metaspades_037
NODE_876_length_38079_cov_281.248092	CMC038.B-metaspades_037
NODE_1857_length_24558_cov_283.286059	CMC038.B-metaspades_037
NODE_1892_length_24281_cov_280.688109	CMC038.B-metaspades_037
NODE_2485_length_20509_cov_285.357772	CMC038.B-metaspades_037
NODE_5945_length_11485_cov_296.924702	CMC038.B-metaspades_037
NODE_13172_length_6316_cov_297.486616	CMC038.B-metaspades_037
NODE_26065_length_3787_cov_301.208851	CMC038.B-metaspades_037
NODE_6_length_235730_cov_10.457728	CMC039.B-metaspades_017
NODE_15_length_136735_cov_9.133596	CMC039.B-metaspades_017
NODE_25_length_105745_cov_10.329579	CMC039.B-metaspades_017
NODE_31_length_97723_cov_9.656176	CMC039.B-metaspades_017
NODE_58_length_72797_cov_10.158773	CMC039.B-metaspades_017
NODE_102_length_60182_cov_8.819516	CMC039.B-metaspades_017
NODE_171_length_48463_cov_9.037263	CMC039.B-metaspades_017
