project_name	publication_year	publication_doi	site_name	latitude	longitude	geo_loc_name	sample_name	sample_host	sample_age	sample_age_doi	community_type	material	archive	archive_project	archive_sample_accession	library_name	strand_type	library_treatment	instrument_model	library_layout	library_strategy	read_count	archive_data_accession	download_links	download_md5s
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS18	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881525	CS18.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	5959076	ERR3589334	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/004/ERR3589334/ERR3589334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/004/ERR3589334/ERR3589334_2.fastq.gz	8d8c0c5fbe272448492925f3c3eb73d3;d2b1c83feb4d6a84213aedbefc05511b
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS19	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985758	CS19	double	none	Illumina HiSeq 2500	PAIRED	WGS	7007745	ERR3003629	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/009/ERR3003629/ERR3003629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/009/ERR3003629/ERR3003629_2.fastq.gz	da642ba4b7c3fd65544106cf9d2df42a;f26877f91bf0bc665eac2b936942d465
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS20	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985759	CS20	double	none	Illumina HiSeq 2500	PAIRED	WGS	18863447	ERR3003630	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/000/ERR3003630/ERR3003630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/000/ERR3003630/ERR3003630_2.fastq.gz	c0cd5225ed44dd5a60dcd70a5ea05554;acb00cf03310fdec92daa97c0bef4147
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS20	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881527	CS20.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	8374122	ERR3589336	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/006/ERR3589336/ERR3589336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/006/ERR3589336/ERR3589336_2.fastq.gz	9ccdbecf8eb07b409583f097b4e988a3;3de42140ccf1eca8ef828a01622c007a
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS21	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985760	CS21	double	none	Illumina HiSeq 2500	PAIRED	WGS	17107416	ERR3003631	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/001/ERR3003631/ERR3003631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/001/ERR3003631/ERR3003631_2.fastq.gz	3af5fc4abd278a27ab83a5ff0b44b301;2f51bcdda342cb7da9eeec90c544e462
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS21	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881528	CS21.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	16833633	ERR3589337	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/007/ERR3589337/ERR3589337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/007/ERR3589337/ERR3589337_2.fastq.gz	1ccb6f81029a0e102321abaae2d36228;00121f160bb23204e450ae850e48412a
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS22	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985761	CS22	double	none	Illumina HiSeq 2500	PAIRED	WGS	16973048	ERR3003632	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/002/ERR3003632/ERR3003632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/002/ERR3003632/ERR3003632_2.fastq.gz	0e8d9c56e5afea81042c58584f3bb551;5b4d3c2f0b5884fb62bf3f4240df8923
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS23	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985762	CS23	double	none	Illumina HiSeq 2500	PAIRED	WGS	25852860	ERR3003633	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/003/ERR3003633/ERR3003633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/003/ERR3003633/ERR3003633_2.fastq.gz	a743f49f39a6dbe24795ab32f0d132df;6f52f90d7786b89a67ae4d81545c421f
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS23	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881530	CS23.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	7698355	ERR3589339	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/009/ERR3589339/ERR3589339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/009/ERR3589339/ERR3589339_2.fastq.gz	6badc3ac627aac3a806f5d1733cd52e7;7470fa829ed155440f1008f31677e546
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS24	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985763	CS24	double	none	Illumina HiSeq 2500	PAIRED	WGS	7333911	ERR3003634	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/004/ERR3003634/ERR3003634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/004/ERR3003634/ERR3003634_2.fastq.gz	ec3d81436c30dd6c4729b06565566ed2;d5f50dd33afed05ee18417c7afedecb0
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS24	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881531	CS24.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	6051521	ERR3589340	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/000/ERR3589340/ERR3589340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/000/ERR3589340/ERR3589340_2.fastq.gz	ddc727435600389161bb7f4911866c25;b973429490f74006dcce14e5789d6432
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS26	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985764	CS26	double	none	Illumina HiSeq 2500	PAIRED	WGS	5150926	ERR3003635	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/005/ERR3003635/ERR3003635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/005/ERR3003635/ERR3003635_2.fastq.gz	025ce8233a691c33be0d8010acb28ac5;a41b072c17320cc2a3ece6fbe795e69b
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS28	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985766	CS28	double	none	Illumina HiSeq 2500	PAIRED	WGS	13155696	ERR3003637	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/007/ERR3003637/ERR3003637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/007/ERR3003637/ERR3003637_2.fastq.gz	c7fa7dc1530a70bdebdf8c675f1b9aed;512b44a47ecfdff141c412ccac6718bf
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS28	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881534	CS28.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	5013002	ERR3589343	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/003/ERR3589343/ERR3589343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/003/ERR3589343/ERR3589343_2.fastq.gz	6ce2456c630f13563be67b4457b03f41;a741dfe121f589a5c96aef1652a2a4c6
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS29	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985767	CS29	double	none	Illumina HiSeq 2500	PAIRED	WGS	21210334	ERR3003638	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/008/ERR3003638/ERR3003638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/008/ERR3003638/ERR3003638_2.fastq.gz	907c32c2c0a1206bd7fe2087f7357ef4;ff04cc5b4c72787a3c3963f5535a7994
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS29	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881535	CS29.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	5633190	ERR3589344	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/004/ERR3589344/ERR3589344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/004/ERR3589344/ERR3589344_2.fastq.gz	70f4d65004d36c690adbdb9b85c030a8;38bb856e05ac5e7221bdb2d68724b065
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS30	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985768	CS30	double	none	Illumina HiSeq 2500	PAIRED	WGS	5727916	ERR3003639	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/009/ERR3003639/ERR3003639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/009/ERR3003639/ERR3003639_2.fastq.gz	21de83449ba36106d24a24081f6f7311;fffeefac772cb46e6f984f28a44e989f
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS30	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881536	CS30.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	5596747	ERR3589345	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/005/ERR3589345/ERR3589345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/005/ERR3589345/ERR3589345_2.fastq.gz	e700c38fc7a4458df41bf561ce78f7ff;4e48fcfeb04254a7eb9c5e634211a5e8
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS31	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985769	CS31	double	none	Illumina HiSeq 2500	PAIRED	WGS	22269285	ERR3003640	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/000/ERR3003640/ERR3003640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/000/ERR3003640/ERR3003640_2.fastq.gz	5df0f2675401b8a2077f2943bfbbb2c4;0eb05d28bc4e542e9a2d05a5e6711a27
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS32	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985770	CS32	double	none	Illumina HiSeq 2500	PAIRED	WGS	30058057	ERR3003641	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/001/ERR3003641/ERR3003641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/001/ERR3003641/ERR3003641_2.fastq.gz	15058216e55215760aec152dcfeb94cf;d26f166bfb64fa8040091dbd50773dfe
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS32	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881538	CS32.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	8392892	ERR3589347	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/007/ERR3589347/ERR3589347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/007/ERR3589347/ERR3589347_2.fastq.gz	dd989ed39de56150eae4e86e56ff1f15;e7b33c71e859d4e7a83d0dd89381b2b7
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS33	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985771	CS33	double	none	Illumina HiSeq 2500	PAIRED	WGS	11251530	ERR3003642	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/002/ERR3003642/ERR3003642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/002/ERR3003642/ERR3003642_2.fastq.gz	ac63fa254309186a521444d81be5baa4;3ffa7df29ae6c41c0343387173955eab
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS34	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985772	CS34	double	none	Illumina HiSeq 2500	PAIRED	WGS	8956327	ERR3003643	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/003/ERR3003643/ERR3003643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/003/ERR3003643/ERR3003643_2.fastq.gz	8f60aa522944d0ea1bfe3d9cb16d94df;6194ade37d9289cbd953640cdb225bdd
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS35	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985773	CS35	double	none	Illumina HiSeq 2500	PAIRED	WGS	28037190	ERR3003644	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/004/ERR3003644/ERR3003644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/004/ERR3003644/ERR3003644_2.fastq.gz	896f39a86c526d25ab42bc9b5f7a4775;dcb7b525bd291094e7331e2581468722
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS35	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881541	CS35.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	9925286	ERR3589350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/000/ERR3589350/ERR3589350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/000/ERR3589350/ERR3589350_2.fastq.gz	590cda4ff8a8be74803be38c1f33cc12;cb3a0f507c16851b7a31d0104f6ee759
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS36	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985774	CS36	double	none	Illumina HiSeq 2500	PAIRED	WGS	7273145	ERR3003645	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/005/ERR3003645/ERR3003645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/005/ERR3003645/ERR3003645_2.fastq.gz	485ae2bab8d0e4f28f681d7952f40519;ca6550015ed2741cc8e884e7e73bb827
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS36	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881542	CS36.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	5318195	ERR3589351	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/001/ERR3589351/ERR3589351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/001/ERR3589351/ERR3589351_2.fastq.gz	e39cbc50616ace02b4f11bc5873a1593;3aeb48431bb38e8b4890c2a67aec7fc8
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS37	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985775	CS37	double	none	Illumina HiSeq 2500	PAIRED	WGS	23138859	ERR3003646	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/006/ERR3003646/ERR3003646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/006/ERR3003646/ERR3003646_2.fastq.gz	b3159934b726f81fdd24c23bece90dd2;57cf2ff325e4893c3a69a13f9ba992bb
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS37	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881543	CS37.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	5622881	ERR3589352	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/002/ERR3589352/ERR3589352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/002/ERR3589352/ERR3589352_2.fastq.gz	6cd4eebbeccd0fe69d668326856ccf38;4f019db9ad62642fa0382ee5afe42141
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS38	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985776	CS38	double	none	Illumina HiSeq 2500	PAIRED	WGS	14423241	ERR3003647	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/007/ERR3003647/ERR3003647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/007/ERR3003647/ERR3003647_2.fastq.gz	a05f9c9cf08ef27a088c17e6a354790e;f5250549a4cbf2794f188c0f25ff773a
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS38	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881544	CS38.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	7903386	ERR3589353	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/003/ERR3589353/ERR3589353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/003/ERR3589353/ERR3589353_2.fastq.gz	88cdcaef539ff6c731cf80a24470050e;a6a68408bb54201395da27798a9c4f65
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS39	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985777	CS39	double	none	Illumina HiSeq 2500	PAIRED	WGS	9436061	ERR3003648	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/008/ERR3003648/ERR3003648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/008/ERR3003648/ERR3003648_2.fastq.gz	370908c63e304484ce40fc5873fc631f;0caf1c592fad556fabd50cdd9f4e68d4
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS39	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881545	CS39.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	6038786	ERR3589354	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/004/ERR3589354/ERR3589354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/004/ERR3589354/ERR3589354_2.fastq.gz	7368df87618da304fdead2394e3c7703;e34fbf4405f884eae1fcab8ed75a6cfb
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS40	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881546	CS40.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	5372237	ERR3589355	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/005/ERR3589355/ERR3589355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/005/ERR3589355/ERR3589355_2.fastq.gz	8f38c5161700ca5f5bfb1a556ef92a91;0b34e215fcb3e680fd0104d799b85f3e
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS42	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985779	CS42	double	none	Illumina HiSeq 2500	PAIRED	WGS	5673907	ERR3003650	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/000/ERR3003650/ERR3003650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/000/ERR3003650/ERR3003650_2.fastq.gz	20bbcd3226739e810708730af0d5c8bf;89761be45429dd1e5c7976279ad03a5e
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS42	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881547	CS42.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	6345630	ERR3589356	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/006/ERR3589356/ERR3589356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/006/ERR3589356/ERR3589356_2.fastq.gz	ff3c61927f830297872780d2db3ffae5;6761f22be81fbf3a1a3a89dff4cc0c51
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS43	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985780	CS43	double	none	Illumina HiSeq 2500	PAIRED	WGS	8757107	ERR3003651	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/001/ERR3003651/ERR3003651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/001/ERR3003651/ERR3003651_2.fastq.gz	3bf7ce219fc4da2475693c6a1b092516;1251985560fe3a21d4dfe50c39df407f
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS43	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881548	CS43.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	6014729	ERR3589357	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/007/ERR3589357/ERR3589357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/007/ERR3589357/ERR3589357_2.fastq.gz	6a9cb8a938b3c00e24ee1446a986a4a1;cfe6ca8eeed20bc21a8731b084e3898c
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS44	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985781	CS44	double	none	Illumina HiSeq 2500	PAIRED	WGS	25093785	ERR3003652	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/002/ERR3003652/ERR3003652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/002/ERR3003652/ERR3003652_2.fastq.gz	38f08eaee44e49153fabb2775b9715f4;9db502591e3600e838bdd9b71d161a4c
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS46	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985783	CS46	double	none	Illumina HiSeq 2500	PAIRED	WGS	9704959	ERR3003654	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/004/ERR3003654/ERR3003654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/004/ERR3003654/ERR3003654_2.fastq.gz	1f8e17512b4367d990299a4885788ad6;347f70245b92239f7a4450fc46be4f4a
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS47	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS2985784	CS47	double	none	Illumina HiSeq 2500	PAIRED	WGS	30299074	ERR3003655	ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/005/ERR3003655/ERR3003655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR300/005/ERR3003655/ERR3003655_2.fastq.gz	d6e0c8ccbafd5d36eace560f0a65c3a1;e7801202928eb01fcb1f32c57907c9ef
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS47	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881552	CS47.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	9875088	ERR3589361	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/001/ERR3589361/ERR3589361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/001/ERR3589361/ERR3589361_2.fastq.gz	162c5a4218c1e8743b34067db1e755c7;436591da3088093df4642672bb77af1d
Velsko2019	2019	10.1186/s40168-019-0717-3	Radcliffe Infirmary	51.752	-1.257	United Kingdom	CS48	Homo sapiens	200	10.1186/s40168-019-0717-3	oral	dental calculus	ENA	PRJEB30331	ERS3881553	CS48.kHFU.r	double	none	Illumina HiSeq 2500	PAIRED	WGS	6084875	ERR3589362	ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/002/ERR3589362/ERR3589362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR358/002/ERR3589362/ERR3589362_2.fastq.gz	3fb1deed43f6f785d60da9f58ea108b7;c12971e0e5242821ba0ef808fc14ee8b
Fagernas2020	2020	10.1016/j.jas.2020.105135	Driffield Terrace	53.951	-1.100	United Kingdom	3DT21	Homo sapiens	1500	10.1016/j.jas.2020.105135	oral	dental calculus	ENA	PRJEB35483	ERS4042406	DRT001.A0301	double	half-udg	NextSeq 500	PAIRED	WGS	15022216	ERR3728225	ftp.sra.ebi.ac.uk/vol1/fastq/ERR372/005/ERR3728225/ERR3728225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR372/005/ERR3728225/ERR3728225_2.fastq.gz	db8f156f48123b639214f0b71f7beec1;d8d7712da6797c7b9e41fba0b4c46aca
