project_name	publication_year	publication_doi	site_name	latitude	longitude	geo_loc_name	sample_name	sample_host	sample_age	sample_age_doi	community_type	material	archive	archive_sample_accession	archive_project	library_name	strand_type	library_treatment	instrument_model	library_layout	library_strategy	read_count	archive_data_accession	download_links	download_md5s
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT09	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078102	PRJNA445215	AO44_PE	double	none	NextSeq 500	PAIRED	WGS	15574113.0	SRR6877385	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6877385/SRR6877385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6877385/SRR6877385_2.fastq.gz	77a691d0f6221a231929d6457b9f8e52;721306397b7f635bd9760438b2038032
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT09	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078103	PRJNA445215	AO44	double	none	NextSeq 500	SINGLE	WGS	6612577.0	SRR6877383	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6877383/SRR6877383.fastq.gz	731dd3c662009981713e4a439873fbf4
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT09	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078104	PRJNA445215	AO59_PE	double	none	NextSeq 500	PAIRED	WGS	10735529.0	SRR6877384	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6877384/SRR6877384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6877384/SRR6877384_2.fastq.gz	bdd4ed6c6c6454fca51006fc0b4131c1;6e858262e6242298843648db2eaf670f
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT11	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078105	PRJNA445215	AO61	double	none	NextSeq 500	SINGLE	WGS	4542147.0	SRR6877382	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6877382/SRR6877382.fastq.gz	0008e81744026e296afc9424e7868d17
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT10	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078106	PRJNA445215	AO2	double	none	NextSeq 500	SINGLE	WGS	3238307.0	SRR6877381	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6877381/SRR6877381.fastq.gz	a7beb680f32a327ab3da4f8f93ec65aa
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT36	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078107	PRJNA445215	AO29_PE	double	none	NextSeq 500	PAIRED	WGS	14494866.0	SRR6877380	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877380/SRR6877380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877380/SRR6877380_2.fastq.gz	378b17a6879efc9e68835fab883c191e;742ceef086a486b3ea327b5d0357aead
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT07	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078108	PRJNA445215	AO21	double	none	NextSeq 500	SINGLE	WGS	4078202.0	SRR6877379	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6877379/SRR6877379.fastq.gz	c9011a8151ae02a135415e69bf53dd9b
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT08	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078109	PRJNA445215	AO58	double	none	NextSeq 500	SINGLE	WGS	4600075.0	SRR6877378	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6877378/SRR6877378.fastq.gz	537043384acb4483f23de56c0a3653fd
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT05	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078110	PRJNA445215	AO37_PE	double	none	NextSeq 500	PAIRED	WGS	12017145.0	SRR6877377	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6877377/SRR6877377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6877377/SRR6877377_2.fastq.gz	670d90c92100dcf1fcedbd660707347e;bfe4f6ddc775c2283fef0e5f735fe2da
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT06	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078111	PRJNA445215	AO56	double	none	NextSeq 500	SINGLE	WGS	5886164.0	SRR6877376	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6877376/SRR6877376.fastq.gz	1ff1a04b7d9ee853dcf4c453d5660d18
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT06	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078112	PRJNA445215	AO30	double	none	NextSeq 500	SINGLE	WGS	5674209.0	SRR6877375	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6877375/SRR6877375.fastq.gz	fc8b59b3a28fdf7fa9c57909299ade85
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT07	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078113	PRJNA445215	AO57	double	none	NextSeq 500	SINGLE	WGS	5282583.0	SRR6877374	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6877374/SRR6877374.fastq.gz	1259373abeb73da44e98c54c98ab7930
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT04	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078114	PRJNA445215	AO49	double	none	NextSeq 500	SINGLE	WGS	4671204.0	SRR6877373	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6877373/SRR6877373.fastq.gz	6cd19ee8c83bcc2d67f9158ccd3a0151
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT05	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078115	PRJNA445215	AO55	double	none	NextSeq 500	SINGLE	WGS	4667356.0	SRR6877372	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6877372/SRR6877372.fastq.gz	ce6d077a877f9f705f03b3b1eae9c6a7
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT05	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078116	PRJNA445215	AO37	double	none	NextSeq 500	SINGLE	WGS	3944620.0	SRR6877371	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6877371/SRR6877371.fastq.gz	7f169005730ce1a1e44ebf25a6e23284
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT05	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078117	PRJNA445215	AO55_PE	double	none	NextSeq 500	PAIRED	WGS	11616921.0	SRR6877370	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877370/SRR6877370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877370/SRR6877370_2.fastq.gz	c0ea51d97691964bdf89df2e0ac576e7;54055a9e28343e0126eeb1c0d381e9da
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT19	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078118	PRJNA445215	AO69	double	none	NextSeq 500	SINGLE	WGS	7054607.0	SRR6877369	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6877369/SRR6877369.fastq.gz	54aaa3de02f15fcc5af98d5d539cc538
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT18	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078119	PRJNA445215	AO6	double	none	NextSeq 500	SINGLE	WGS	4729610.0	SRR6877368	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6877368/SRR6877368.fastq.gz	dc27c7a915cf1dab1fda8e17a50b3e06
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT15	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078120	PRJNA445215	AO65	double	none	NextSeq 500	SINGLE	WGS	7618554.0	SRR6877367	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6877367/SRR6877367.fastq.gz	792d669b1bcbb6fb5a0ce0cd6ddf8f4d
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT14	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078121	PRJNA445215	AO25_PE	double	none	NextSeq 500	PAIRED	WGS	10606192.0	SRR6877366	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6877366/SRR6877366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6877366/SRR6877366_2.fastq.gz	ceb1d9195640041dcfabda6119a72129;ca57c09903cd5147776aac87dc4b22aa
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT16	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078122	PRJNA445215	AO66	double	none	NextSeq 500	SINGLE	WGS	4005185.0	SRR6877365	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6877365/SRR6877365.fastq.gz	ecad9b61e5792ec41c2fab2fda644dcb
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT15	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078123	PRJNA445215	AO4	double	none	NextSeq 500	SINGLE	WGS	4507142.0	SRR6877364	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6877364/SRR6877364.fastq.gz	fc714469ec758a402b42b023b420d288
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT17	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078124	PRJNA445215	AO67	double	none	NextSeq 500	SINGLE	WGS	3659112.0	SRR6877363	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6877363/SRR6877363.fastq.gz	fe2dca94b55017e9e2f017085042a192
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT16	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078125	PRJNA445215	AO23	double	none	NextSeq 500	SINGLE	WGS	4937769.0	SRR6877362	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6877362/SRR6877362.fastq.gz	2bb5a927ed398241e30fb5dcea28bb09
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT18	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078126	PRJNA445215	AO68	double	none	NextSeq 500	SINGLE	WGS	5737309.0	SRR6877361	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6877361/SRR6877361.fastq.gz	244acf73a90fcdb3d38aa6551a5a4333
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT17	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078127	PRJNA445215	AO46	double	none	NextSeq 500	SINGLE	WGS	6213480.0	SRR6877360	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877360/SRR6877360.fastq.gz	a4455c2628e5ce2e9b867b799655ca07
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT14	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078128	PRJNA445215	AO25	double	none	NextSeq 500	SINGLE	WGS	6173417.0	SRR6877359	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6877359/SRR6877359.fastq.gz	61a9b1a11d97c70b68c9578f77541607
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT14	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078129	PRJNA445215	AO64_PE	double	none	NextSeq 500	PAIRED	WGS	10091518.0	SRR6877358	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6877358/SRR6877358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6877358/SRR6877358_2.fastq.gz	1e1ed955d386bb210b69eb6b3a159075;022ff6c6a5de0d9dfb620317a28b7856
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT12	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078130	PRJNA445215	AO1	double	none	NextSeq 500	SINGLE	WGS	4888032.0	SRR6877357	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6877357/SRR6877357.fastq.gz	523f38995fb16a433d78ae8463a24b8a
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT13	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078131	PRJNA445215	AO63	double	none	NextSeq 500	SINGLE	WGS	4178637.0	SRR6877356	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6877356/SRR6877356.fastq.gz	8bdc47c2e647bde5600cff3992599a19
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT11	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078132	PRJNA445215	AO36	double	none	NextSeq 500	SINGLE	WGS	4874064.0	SRR6877355	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6877355/SRR6877355.fastq.gz	5a6b197bec237c8647d3d85609727b3a
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT12	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078133	PRJNA445215	AO62	double	none	NextSeq 500	SINGLE	WGS	3807537.0	SRR6877354	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6877354/SRR6877354.fastq.gz	a59d9abfe30142afeeefdcf6a1ecb119
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT14	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078134	PRJNA445215	AO64	double	none	NextSeq 500	SINGLE	WGS	4825668.0	SRR6877352	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6877352/SRR6877352.fastq.gz	7c1aba1b6409a2de9c87418f1a07f339
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT13	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078135	PRJNA445215	AO9_PE	double	none	NextSeq 500	PAIRED	WGS	16905841.0	SRR6877353	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6877353/SRR6877353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6877353/SRR6877353_2.fastq.gz	cbb8a0b45808cdead5eed7c64ea34d6f;77a566ec43e584765803d91ddaa47619
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT13	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078136	PRJNA445215	AO9	double	none	NextSeq 500	SINGLE	WGS	5947000.0	SRR6877351	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6877351/SRR6877351.fastq.gz	34935141726fad0f83eb10cc002cfbd3
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT13	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078137	PRJNA445215	AO63_PE	double	none	NextSeq 500	PAIRED	WGS	13490438.0	SRR6877350	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877350/SRR6877350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877350/SRR6877350_2.fastq.gz	ce7744a210928f5c1adf71fc0d6319e3;c25d01234b6f919901eee6ddf8519ad1
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT26	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078138	PRJNA445215	AO45	double	none	NextSeq 500	SINGLE	WGS	5034345.0	SRR6877349	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6877349/SRR6877349.fastq.gz	4fa6802345d08d01483c36a2188b9ddc
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT26	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078139	PRJNA445215	AO76	double	none	NextSeq 500	SINGLE	WGS	5775371.0	SRR6877348	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6877348/SRR6877348.fastq.gz	bbccf416533786de2eeabbecf0c3c44a
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT25	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078140	PRJNA445215	AO11_PE	double	none	NextSeq 500	PAIRED	WGS	9730011.0	SRR6877347	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6877347/SRR6877347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6877347/SRR6877347_2.fastq.gz	652f9d67ff6909802515e2bbcf709c92;01553571cfff9adf1f55483440185947
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT25	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078141	PRJNA445215	AO75_PE	double	none	NextSeq 500	PAIRED	WGS	12000822.0	SRR6877346	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6877346/SRR6877346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6877346/SRR6877346_2.fastq.gz	67a3962596fb36e14d58a0d20d248d6b;1ff199b39acbb531cfc2b1b202f3db86
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT25	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078142	PRJNA445215	AO11	double	none	NextSeq 500	SINGLE	WGS	4429591.0	SRR6877345	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6877345/SRR6877345.fastq.gz	530f2241b963de3e10bb207cd39bf85f
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT24	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078143	PRJNA445215	AO31_PE	double	none	NextSeq 500	PAIRED	WGS	12565199.0	SRR6877343	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6877343/SRR6877343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6877343/SRR6877343_2.fastq.gz	10f459e3b26dde6d08ea01cf40fd1f99;48a5ef303f4af334695d01d8ca1b51d6
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT26	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078144	PRJNA445215	AO45_PE	double	none	NextSeq 500	PAIRED	WGS	10788851.0	SRR6877341	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6877341/SRR6877341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6877341/SRR6877341_2.fastq.gz	c404bee87ecf0693df99be364be1d717;9ca6954029ca7bf069ffbbb32a9aa282
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT26	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078145	PRJNA445215	AO76_PE	double	none	NextSeq 500	PAIRED	WGS	13119609.0	SRR6877340	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877340/SRR6877340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877340/SRR6877340_2.fastq.gz	4a5a275d7ad0824ee926e8d64b7fb849;7bb58f66547128eecf8bb9ab558b6578
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT24	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078146	PRJNA445215	AO74_PE	double	none	NextSeq 500	PAIRED	WGS	14648490.0	SRR6877342	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6877342/SRR6877342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6877342/SRR6877342_2.fastq.gz	d6ae51f04ca14668307321f8b4e19020;0e19a19da94f59b4e21c5f6639271e08
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT31	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078147	PRJNA445215	AO81_PE	double	none	NextSeq 500	PAIRED	WGS	19085955.0	SRR6877339	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6877339/SRR6877339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6877339/SRR6877339_2.fastq.gz	fbc7713f96dedb02f007a25500cdcda3;7344a5f5c7d7d5b188052c02c4bddccc
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT20	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078148	PRJNA445215	AO70	double	none	NextSeq 500	SINGLE	WGS	7403326.0	SRR6877338	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6877338/SRR6877338.fastq.gz	ca9d12d0ae320876ebe334de5cfa4700
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT20	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078149	PRJNA445215	AO19	double	none	NextSeq 500	SINGLE	WGS	4631119.0	SRR6877337	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6877337/SRR6877337.fastq.gz	289524f80dddab6e14e3e68d84a19de6
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT21	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078150	PRJNA445215	AO71	double	none	NextSeq 500	SINGLE	WGS	3936817.0	SRR6877336	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6877336/SRR6877336.fastq.gz	6f6389ca7c98831406c3b07b2b2a2802
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT22	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078151	PRJNA445215	AO72	double	none	NextSeq 500	SINGLE	WGS	4605691.0	SRR6877334	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6877334/SRR6877334.fastq.gz	16329b724114e95d16b3af5f8e1a18a9
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT21	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078152	PRJNA445215	AO17	double	none	NextSeq 500	SINGLE	WGS	4808710.0	SRR6877335	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6877335/SRR6877335.fastq.gz	8b62bf5cd0e3aec3e48e37173709859b
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT22	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078153	PRJNA445215	AO47	double	none	NextSeq 500	SINGLE	WGS	3762440.0	SRR6877333	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6877333/SRR6877333.fastq.gz	da986739d9163f0443c7ab4461719efa
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT23	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078154	PRJNA445215	AO48	double	none	NextSeq 500	SINGLE	WGS	4507686.0	SRR6877331	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6877331/SRR6877331.fastq.gz	487c9a42ed7ff954a65c26949357765a
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT23	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078155	PRJNA445215	AO73	double	none	NextSeq 500	SINGLE	WGS	6802200.0	SRR6877332	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6877332/SRR6877332.fastq.gz	251daa6344b53c83efe0d5902a2ccc7d
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT24	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078156	PRJNA445215	AO74	double	none	NextSeq 500	SINGLE	WGS	6478560.0	SRR6877330	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877330/SRR6877330.fastq.gz	b356c3455c22edc656aec9f7c55f8ece
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT24	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078157	PRJNA445215	AO31	double	none	NextSeq 500	SINGLE	WGS	5748119.0	SRR6877329	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6877329/SRR6877329.fastq.gz	670820d9e6d1fdd09a26c146cb20719b
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT31	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	SRS3078158	PRJNA445215	AO81	double	none	NextSeq 500	SINGLE	WGS	9355963.0	SRR6877328	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6877328/SRR6877328.fastq.gz	e2509608fab6daa82269e73c9991624d
